frame_idx,ts_sec,global_id,x1,y1,x2,y2,zone_id,frame_is_bad,white_ratio,mean_gray,std_gray
0,0.000000,0,1515.9046630859375,1319.0587158203125,1937.0830078125,1822.6033935546875,,0,0.001261,100.849823,55.067063
0,0.000000,1,746.4791870117188,585.3017578125,959.3278198242188,978.06494140625,,0,0.001261,100.849823,55.067063
0,0.000000,0,415.23193359375,796.0559692382812,639.8949584960938,1314.8431396484375,,0,0.001261,100.849823,55.067063
0,0.000000,2,384.703857421875,578.0800170898438,648.1797485351562,1116.1312255859375,,0,0.001261,100.849823,55.067063
0,0.000000,3,184.00962829589844,1314.803466796875,535.8909301757812,1769.71484375,,0,0.001261,100.849823,55.067063
1,0.084661,0,1549.5823974609375,1364.1409912109375,1961.6898193359375,1935.2230224609375,,0,0.001199,101.129070,55.041249
1,0.084661,1,746.5786743164062,584.5673828125,959.2601928710938,977.99658203125,,0,0.001199,101.129070,55.041249
1,0.084661,0,422.086669921875,800.6150512695312,642.7777709960938,1323.4161376953125,,0,0.001199,101.129070,55.041249
1,0.084661,2,400.4881896972656,580.5132446289062,658.6616821289062,1103.7012939453125,,0,0.001199,101.129070,55.041249
1,0.084661,3,176.7366485595703,1295.56494140625,535.8889770507812,1772.1915283203125,,0,0.001199,101.129070,55.041249
2,0.169322,0,1533.1842041015625,1391.458984375,1978.2197265625,1944.0,,0,0.001191,101.283279,55.046409
2,0.169322,1,748.17041015625,582.7417602539062,958.57763671875,976.3894653320312,,0,0.001191,101.283279,55.046409
2,0.169322,0,428.559326171875,799.9135131835938,643.0595092773438,1323.751708984375,,0,0.001191,101.283279,55.046409
2,0.169322,2,411.7561950683594,581.28662109375,667.0259399414062,1101.9093017578125,,0,0.001191,101.283279,55.046409
2,0.169322,3,176.6455841064453,1313.7926025390625,535.9594116210938,1772.1558837890625,,0,0.001191,101.283279,55.046409
2,0.169322,0,59.40639114379883,1057.68896484375,252.70249938964844,1440.0955810546875,,0,0.001191,101.283279,55.046409
