frame_idx,ts_sec,global_id,x1,y1,x2,y2,zone_id,frame_is_bad,white_ratio,mean_gray,std_gray
4,0.333333,0,1464.8890380859375,397.445068359375,1653.6845703125,869.5801391601562,,0,0.003836,110.926824,67.748713
4,0.333333,0,1893.3197021484375,395.2035217285156,2109.013671875,828.8057250976562,,0,0.003836,110.926824,67.748713
4,0.333333,0,1091.84130859375,311.0873107910156,1366.5001220703125,718.1000366210938,,0,0.003836,110.926824,67.748713
4,0.333333,0,408.2792053222656,248.87664794921875,686.589599609375,859.1043090820312,,0,0.003836,110.926824,67.748713
5,0.416667,0,726.3146362304688,437.1466369628906,979.52490234375,822.0552368164062,,0,0.003899,111.089669,67.752784
5,0.416667,0,1619.50390625,420.9117126464844,1855.6080322265625,960.7655639648438,,0,0.003899,111.089669,67.752784
5,0.416667,0,1464.8079833984375,399.06982421875,1655.1966552734375,870.4832153320312,,0,0.003899,111.089669,67.752784
5,0.416667,0,1892.8480224609375,395.0174255371094,2108.695068359375,828.8629760742188,,0,0.003899,111.089669,67.752784
5,0.416667,0,1091.8302001953125,311.13494873046875,1365.853515625,711.8507690429688,,0,0.003899,111.089669,67.752784
5,0.416667,0,409.1270446777344,247.11265563964844,686.238525390625,862.0061645507812,,0,0.003899,111.089669,67.752784
5,0.416667,0,1745.3155517578125,388.0496520996094,1923.68896484375,810.982177734375,,0,0.003899,111.089669,67.752784
6,0.5,0,722.27099609375,435.45849609375,1030.6649169921875,818.0335083007812,,0,0.003721,111.047373,67.742301
6,0.5,0,1620.0426025390625,411.5540771484375,1855.9664306640625,946.5953979492188,,0,0.003721,111.047373,67.742301
6,0.5,0,1467.88330078125,398.913818359375,1659.65380859375,865.4216918945312,,0,0.003721,111.047373,67.742301
6,0.5,0,1893.3548583984375,395.4615783691406,2107.548095703125,828.9491577148438,,0,0.003721,111.047373,67.742301
6,0.5,0,1090.6514892578125,311.7266540527344,1361.3221435546875,711.630126953125,,0,0.003721,111.047373,67.742301
6,0.5,0,410.6400451660156,244.6039276123047,682.982666015625,835.6669921875,,0,0.003721,111.047373,67.742301
6,0.5,0,1748.2547607421875,384.7268981933594,1922.5050048828125,781.6666870117188,,0,0.003721,111.047373,67.742301
7,0.583333,0,718.7981567382812,434.789794921875,1042.8626708984375,813.1865844726562,,0,0.003719,111.047119,67.751805
7,0.583333,0,1619.4276123046875,410.5958251953125,1843.5714111328125,941.8302612304688,,0,0.003719,111.047119,67.751805
7,0.583333,0,1458.4375,400.240234375,1662.8372802734375,848.0232543945312,,0,0.003719,111.047119,67.751805
7,0.583333,0,1893.5589599609375,395.4984436035156,2105.957275390625,828.979248046875,,0,0.003719,111.047119,67.751805
7,0.583333,0,1090.8328857421875,311.6220397949219,1361.3446044921875,708.1481323242188,,0,0.003719,111.047119,67.751805
7,0.583333,0,1707.0272216796875,570.7599487304688,1844.10498046875,951.6940307617188,,0,0.003719,111.047119,67.751805
7,0.583333,0,1748.4857177734375,386.4495544433594,1923.1568603515625,756.7977905273438,,0,0.003719,111.047119,67.751805
8,0.666667,0,709.462890625,434.5580139160156,1046.34228515625,814.5501098632812,,0,0.003487,110.908952,67.763319
8,0.666667,0,1619.8427734375,405.7395935058594,1841.8580322265625,939.37353515625,,0,0.003487,110.908952,67.763319
8,0.666667,0,1462.330078125,400.0282287597656,1660.1634521484375,873.490478515625,,0,0.003487,110.908952,67.763319
8,0.666667,0,1893.3310546875,395.6993713378906,2105.508056640625,829.0308227539062,,0,0.003487,110.908952,67.763319
8,0.666667,0,1091.5120849609375,312.10247802734375,1365.484375,707.7002563476562,,0,0.003487,110.908952,67.763319
8,0.666667,0,1749.8953857421875,384.3328552246094,1919.9376220703125,766.3635864257812,,0,0.003487,110.908952,67.763319
9,0.75,0,699.417236328125,438.4308166503906,1048.7161865234375,804.7730102539062,,0,0.003484,110.872249,67.750424
9,0.75,0,1624.9410400390625,401.5545349121094,1746.8955078125,889.571533203125,,0,0.003484,110.872249,67.750424
9,0.75,0,1462.2259521484375,399.9864807128906,1719.1031494140625,920.51123046875,,0,0.003484,110.872249,67.750424
9,0.75,0,1893.4228515625,395.418701171875,2106.931884765625,830.1909790039062,,0,0.003484,110.872249,67.750424
9,0.75,0,1089.9705810546875,312.0948791503906,1360.35302734375,709.8388061523438,,0,0.003484,110.872249,67.750424
9,0.75,0,1657.56201171875,391.1321716308594,1898.2547607421875,947.4950561523438,,0,0.003484,110.872249,67.750424
10,0.833333,0,693.06640625,438.9642028808594,1049.1866455078125,803.01806640625,,0,0.003469,110.837201,67.7218
10,0.833333,0,1463.4700927734375,400.736083984375,1734.4583740234375,920.8449096679688,,0,0.003469,110.837201,67.7218
10,0.833333,0,1893.64697265625,395.962158203125,2114.982666015625,828.5980834960938,,0,0.003469,110.837201,67.7218
10,0.833333,0,1090.4185791015625,312.1251525878906,1360.6634521484375,709.039306640625,,0,0.003469,110.837201,67.7218
10,0.833333,0,1654.2503662109375,388.1490783691406,1911.3414306640625,950.2307739257812,,0,0.003469,110.837201,67.7218
11,0.916667,0,688.6749877929688,439.2916564941406,1050.17333984375,804.2907104492188,,0,0.003476,110.84251,67.701742
11,0.916667,0,1463.7406005859375,401.7254943847656,1721.7808837890625,899.0989379882812,,0,0.003476,110.84251,67.701742
11,0.916667,0,1892.0240478515625,392.7395935058594,2110.224609375,830.34912109375,,0,0.003476,110.84251,67.701742
11,0.916667,0,1090.3682861328125,312.08184814453125,1360.8729248046875,708.865234375,,0,0.003476,110.84251,67.701742
11,0.916667,0,1659.35546875,401.1331481933594,1923.6881103515625,947.97998046875,,0,0.003476,110.84251,67.701742
12,1.0,0,1660.9530029296875,406.1663513183594,1920.1326904296875,948.4347534179688,,0,0.002886,110.795463,67.68875
12,1.0,1,673.0966186523438,439.9168395996094,1048.201171875,818.0343627929688,,0,0.002886,110.795463,67.68875
12,1.0,2,1469.4267578125,403.2528381347656,1673.2060546875,873.5706176757812,,0,0.002886,110.795463,67.68875
12,1.0,3,1892.6507568359375,394.1600646972656,2103.702880859375,829.2503051757812,,0,0.002886,110.795463,67.68875
13,1.083333,0,1092.4554443359375,312.1006164550781,1360.3841552734375,706.5862426757812,,0,0.00297,110.997534,67.654009
13,1.083333,0,1717.4996337890625,404.221435546875,1977.1890869140625,952.398193359375,,0,0.00297,110.997534,67.654009
13,1.083333,1,670.0252075195312,443.8124084472656,1048.017578125,831.370849609375,,0,0.00297,110.997534,67.654009
13,1.083333,2,1470.5897216796875,404.02392578125,1667.3006591796875,876.7197265625,,0,0.00297,110.997534,67.654009
13,1.083333,3,1894.5338134765625,395.9839782714844,2108.4677734375,829.3678588867188,,0,0.00297,110.997534,67.654009
14,1.166667,0,1092.4013671875,311.8125915527344,1360.056640625,706.72705078125,,0,0.002848,110.991385,67.644375
14,1.166667,0,1769.3204345703125,405.2291564941406,1986.61767578125,945.1795043945312,,0,0.002848,110.991385,67.644375
14,1.166667,1,669.6365356445312,444.6868591308594,1047.7342529296875,831.8623046875,,0,0.002848,110.991385,67.644375
14,1.166667,2,1470.5755615234375,405.898193359375,1696.25390625,876.8603515625,,0,0.002848,110.991385,67.644375
14,1.166667,3,1894.4405517578125,396.3993225097656,2109.469970703125,829.1846313476562,,0,0.002848,110.991385,67.644375
15,1.25,0,1093.6893310546875,311.7857360839844,1359.2286376953125,706.0927124023438,,0,0.002904,111.130817,67.608822
15,1.25,0,1767.623046875,403.7281799316406,1997.3079833984375,945.6676635742188,,0,0.002904,111.130817,67.608822
15,1.25,1,669.7019653320312,445.5677185058594,1047.8515625,832.9891967773438,,0,0.002904,111.130817,67.608822
15,1.25,2,1471.3896484375,405.1669921875,1739.2640380859375,880.1338500976562,,0,0.002904,111.130817,67.608822
15,1.25,3,1893.7242431640625,396.0393981933594,2110.5244140625,828.1841430664062,,0,0.002904,111.130817,67.608822
16,1.333333,0,1759.2838134765625,406.5362243652344,2002.177734375,936.594970703125,,0,0.002719,111.138688,67.591967
16,1.333333,1,670.48779296875,445.673828125,1048.9892578125,832.9814453125,,0,0.002719,111.138688,67.591967
16,1.333333,2,1472.0723876953125,410.5560607910156,1757.3614501953125,879.736083984375,,0,0.002719,111.138688,67.591967
16,1.333333,3,1893.83984375,399.4383850097656,2120.989013671875,829.096435546875,,0,0.002719,111.138688,67.591967
17,1.416667,0,1093.8294677734375,311.818603515625,1361.3323974609375,706.43798828125,,0,0.002839,111.292131,67.588564
17,1.416667,0,1758.7369384765625,408.1136169433594,2002.55078125,938.0236206054688,,0,0.002839,111.292131,67.588564
17,1.416667,0,1712.4049072265625,566.013427734375,1894.2421875,950.295654296875,,0,0.002839,111.292131,67.588564
17,1.416667,1,670.5338745117188,445.5104064941406,1048.986328125,832.69921875,,0,0.002839,111.292131,67.588564
17,1.416667,2,1470.8863525390625,407.712646484375,1762.9156494140625,882.8877563476562,,0,0.002839,111.292131,67.588564
17,1.416667,3,1893.3656005859375,408.4852600097656,2125.275146484375,827.5304565429688,,0,0.002839,111.292131,67.588564
18,1.5,0,1768.3017578125,412.6357421875,2006.0380859375,817.8859252929688,,0,0.002732,111.333581,67.569391
18,1.5,0,1719.7132568359375,413.7778625488281,1921.4632568359375,950.70556640625,,0,0.002732,111.333581,67.569391
18,1.5,1,670.5216674804688,444.6188049316406,1048.78466796875,832.2420043945312,,0,0.002732,111.333581,67.569391
18,1.5,2,1473.0943603515625,405.5357360839844,1770.0611572265625,907.4948120117188,,0,0.002732,111.333581,67.569391
18,1.5,3,1894.1925048828125,413.1603088378906,2128.01318359375,826.9524536132812,,0,0.002732,111.333581,67.569391
19,1.583333,0,1720.4661865234375,412.9674377441406,1997.6646728515625,957.1897583007812,,0,0.002773,111.386813,67.59431
19,1.583333,0,1711.9925537109375,564.8815307617188,1900.4085693359375,951.3406372070312,,0,0.002773,111.386813,67.59431
19,1.583333,1,670.6505737304688,444.3202209472656,1047.8023681640625,831.7576293945312,,0,0.002773,111.386813,67.59431
19,1.583333,2,1470.5244140625,405.61083984375,1770.4222412109375,916.7522583007812,,0,0.002773,111.386813,67.59431
19,1.583333,3,1909.33447265625,417.012451171875,2130.010986328125,834.3817749023438,,0,0.002773,111.386813,67.59431
20,1.666667,0,1768.5328369140625,409.9977111816406,2027.8560791015625,836.3525390625,,0,0.002601,111.325997,67.597506
20,1.666667,0,1713.0054931640625,568.1638793945312,1906.9515380859375,947.7607421875,,0,0.002601,111.325997,67.597506
20,1.666667,1,670.6911010742188,444.4566955566406,1047.7467041015625,831.7958374023438,,0,0.002601,111.325997,67.597506
20,1.666667,2,1468.4459228515625,404.9064025878906,1771.994140625,882.33447265625,,0,0.002601,111.325997,67.597506
20,1.666667,3,1917.7537841796875,418.6602478027344,2132.280029296875,835.6629028320312,,0,0.002601,111.325997,67.597506
21,1.75,0,1737.3638916015625,407.7685241699219,2025.0859375,950.2590942382812,,0,0.002613,111.429915,67.597127
21,1.75,0,433.80224609375,225.11309814453125,609.3777465820312,756.1416015625,,0,0.002613,111.429915,67.597127
21,1.75,1,670.9699096679688,444.3880920410156,1045.01806640625,831.3126831054688,,0,0.002613,111.429915,67.597127
21,1.75,2,1464.3798828125,402.8701171875,1770.7314453125,869.414794921875,,0,0.002613,111.429915,67.597127
21,1.75,3,1935.9088134765625,419.2752380371094,2145.929443359375,807.8206176757812,,0,0.002613,111.429915,67.597127
22,1.833333,0,1740.3486328125,407.55712890625,2026.0791015625,932.8064575195312,,0,0.002626,111.410688,67.583554
22,1.833333,0,433.89697265625,224.81312561035156,622.031982421875,759.3030395507812,,0,0.002626,111.410688,67.583554
22,1.833333,0,1579.0142822265625,516.537353515625,1769.5716552734375,923.3461303710938,,0,0.002626,111.410688,67.583554
22,1.833333,1,670.0389404296875,444.3763732910156,1045.1690673828125,831.7001953125,,0,0.002626,111.410688,67.583554
22,1.833333,2,1460.3988037109375,402.9749450683594,1784.9140625,901.47216796875,,0,0.002626,111.410688,67.583554
22,1.833333,3,1957.0328369140625,418.2503967285156,2161.896728515625,766.79736328125,,0,0.002626,111.410688,67.583554
23,1.916667,0,1756.3182373046875,412.27783203125,1966.6641845703125,948.6355590820312,,0,0.002626,111.380593,67.572821
23,1.916667,0,433.7859802246094,224.84912109375,618.9586791992188,767.3020629882812,,0,0.002626,111.380593,67.572821
23,1.916667,0,1582.8538818359375,434.710693359375,1773.8343505859375,933.616943359375,,0,0.002626,111.380593,67.572821
23,1.916667,1,669.9212646484375,444.4547424316406,1044.9271240234375,831.7161254882812,,0,0.002626,111.380593,67.572821
23,1.916667,2,1459.1292724609375,403.3002014160156,1664.5260009765625,859.2443237304688,,0,0.002626,111.380593,67.572821
23,1.916667,3,1969.7562255859375,419.0440368652344,2166.195556640625,757.4157104492188,,0,0.002626,111.380593,67.572821
24,2.0,0,1755.1871337890625,406.5506286621094,1950.8258056640625,926.69091796875,,0,0.00271,111.320568,67.678003
24,2.0,0,433.8104553222656,224.00746154785156,615.5565795898438,788.98974609375,,0,0.00271,111.320568,67.678003
24,2.0,0,1610.1937255859375,446.8873596191406,1799.4713134765625,921.7138671875,,0,0.00271,111.320568,67.678003
24,2.0,1,670.1913452148438,443.8858947753906,1044.7955322265625,833.2844848632812,,0,0.00271,111.320568,67.678003
24,2.0,2,1453.9619140625,405.1058044433594,1661.0413818359375,860.0270385742188,,0,0.00271,111.320568,67.678003
24,2.0,3,1095.3037109375,311.4339294433594,1362.1871337890625,705.4304809570312,,0,0.00271,111.320568,67.678003
25,2.083333,0,1751.7825927734375,407.752197265625,2023.3636474609375,917.564208984375,,0,0.002781,111.368657,67.693123
25,2.083333,0,434.7651062011719,224.1123809814453,616.2758178710938,791.6726684570312,,0,0.002781,111.368657,67.693123
25,2.083333,0,1582.3265380859375,478.0013427734375,1838.9234619140625,940.9788208007812,,0,0.002781,111.368657,67.693123
25,2.083333,1,670.9747924804688,443.5684509277344,1044.8135986328125,833.3070678710938,,0,0.002781,111.368657,67.693123
25,2.083333,2,1450.7867431640625,403.90625,1661.3697509765625,860.3486328125,,0,0.002781,111.368657,67.693123
26,2.166667,0,1810.16943359375,409.2754821777344,2044.5858154296875,858.3628540039062,,0,0.002694,111.306495,67.699
26,2.166667,0,435.6941833496094,224.2902069091797,626.8107299804688,791.1279296875,,0,0.002694,111.306495,67.699
26,2.166667,0,1592.314453125,482.5440368652344,1868.0904541015625,988.3412475585938,,0,0.002694,111.306495,67.699
26,2.166667,1,671.7232055664062,443.535400390625,1044.779052734375,833.4143676757812,,0,0.002694,111.306495,67.699
26,2.166667,2,1449.564453125,403.6515197753906,1660.9263916015625,861.212890625,,0,0.002694,111.306495,67.699
27,2.25,0,1821.5377197265625,411.3468322753906,2055.858154296875,845.17333984375,,0,0.002731,111.406783,67.692742
27,2.25,0,438.2247009277344,224.41766357421875,629.2412719726562,781.1814575195312,,0,0.002731,111.406783,67.692742
27,2.25,0,1612.4739990234375,493.93017578125,1886.3853759765625,927.4933471679688,,0,0.002731,111.406783,67.692742
27,2.25,1,671.714111328125,443.5430603027344,1044.7882080078125,833.5088500976562,,0,0.002731,111.406783,67.692742
27,2.25,2,1440.08837890625,399.9803161621094,1660.65966796875,861.0109252929688,,0,0.002731,111.406783,67.692742
28,2.333333,0,439.5645446777344,224.4060821533203,634.9623413085938,782.4512329101562,,0,0.00256,111.397404,67.616969
28,2.333333,0,1648.3447265625,519.7071533203125,1975.9573974609375,1031.56884765625,,0,0.00256,111.397404,67.616969
28,2.333333,1,671.7407836914062,444.080810546875,1044.89794921875,833.7166137695312,,0,0.00256,111.397404,67.616969
28,2.333333,2,1435.5777587890625,397.3688049316406,1657.134765625,862.4807739257812,,0,0.00256,111.397404,67.616969
29,2.416667,0,439.8847351074219,224.54978942871097,634.1030883789062,780.7243041992188,,0,0.002678,111.590105,67.630422
29,2.416667,0,1096.3770751953125,313.6607360839844,1366.0006103515625,702.079833984375,,0,0.002678,111.590105,67.630422
29,2.416667,0,1681.8707275390625,526.565185546875,1979.0042724609375,1029.273681640625,,0,0.002678,111.590105,67.630422
29,2.416667,1,671.7608032226562,444.0927734375,1044.9381103515625,833.7678833007812,,0,0.002678,111.590105,67.630422
29,2.416667,2,1434.1419677734375,396.9228515625,1656.4791259765625,862.260009765625,,0,0.002678,111.590105,67.630422
30,2.5,0,440.3255615234375,223.93853759765625,637.5675048828125,772.0083618164062,,0,0.002603,111.791108,67.557129
30,2.5,0,1097.349609375,314.336669921875,1365.92431640625,702.0202026367188,,0,0.002603,111.791108,67.557129
30,2.5,0,1698.8087158203125,541.1884155273438,1971.62060546875,991.1682739257812,,0,0.002603,111.791108,67.557129
30,2.5,1,671.706787109375,444.4410095214844,1044.984130859375,833.7832641601562,,0,0.002603,111.791108,67.557129
30,2.5,2,1430.8668212890625,395.731201171875,1652.4970703125,863.5444946289062,,0,0.002603,111.791108,67.557129
31,2.583333,0,438.8935546875,223.65771484375,635.08544921875,774.4074096679688,,0,0.002648,111.835994,67.418916
31,2.583333,0,1096.5234375,314.64178466796875,1365.9560546875,701.81396484375,,0,0.002648,111.835994,67.418916
31,2.583333,0,2427.001953125,518.4356079101562,2560.0,847.3916625976562,,0,0.002648,111.835994,67.418916
31,2.583333,0,1734.21875,587.1238403320312,2007.208984375,1051.8359375,,0,0.002648,111.835994,67.418916
31,2.583333,1,671.6604614257812,445.0289611816406,1044.296875,833.47314453125,,0,0.002648,111.835994,67.418916
31,2.583333,2,1428.8326416015625,395.39990234375,1650.908203125,863.90478515625,,0,0.002648,111.835994,67.418916
32,2.666667,0,1738.2724609375,583.3232421875,2037.9371337890625,936.7659301757812,,0,0.002533,111.736193,67.387033
32,2.666667,0,1428.3616943359375,394.259521484375,1648.8433837890625,863.8349609375,,0,0.002533,111.736193,67.387033
32,2.666667,0,2424.2744140625,545.3058471679688,2560.0,842.1603393554688,,0,0.002533,111.736193,67.387033
32,2.666667,0,1663.7353515625,1068.6134033203125,2015.5654296875,1404.3231201171875,,0,0.002533,111.736193,67.387033
32,2.666667,1,671.5928955078125,445.0809020996094,1044.1912841796875,833.1471557617188,,0,0.002533,111.736193,67.387033
32,2.666667,0,437.789794921875,223.3672637939453,634.6511840820312,767.1640625,,0,0.002533,111.736193,67.387033
33,2.75,0,1755.4681396484375,503.319091796875,2068.037109375,975.9213256835938,,0,0.002552,111.455362,67.319593
33,2.75,0,1427.9705810546875,392.17578125,1645.2384033203125,864.490234375,,0,0.002552,111.455362,67.319593
33,2.75,0,2417.6142578125,539.1487426757812,2560.0,831.3655395507812,,0,0.002552,111.455362,67.319593
33,2.75,1,671.5687255859375,445.0132751464844,1044.671875,833.228271484375,,0,0.002552,111.455362,67.319593
33,2.75,0,437.4100646972656,224.7403106689453,635.2749633789062,768.2465209960938,,0,0.002552,111.455362,67.319593
34,2.833333,0,1427.8897705078125,390.6432189941406,1644.6619873046875,864.7203979492188,,0,0.002562,111.442963,67.24555
34,2.833333,0,2406.708251953125,529.5048217773438,2560.0,831.1077270507812,,0,0.002562,111.442963,67.24555
34,2.833333,0,1780.6553955078125,637.4894409179688,2092.304443359375,1074.7816162109375,,0,0.002562,111.442963,67.24555
34,2.833333,1,672.1345825195312,445.0492248535156,1044.6641845703125,832.8617553710938,,0,0.002562,111.442963,67.24555
34,2.833333,0,434.0322265625,222.70640563964844,636.6182250976562,793.5631713867188,,0,0.002562,111.442963,67.24555
35,2.916667,0,1900.7379150390625,428.3306579589844,2171.0458984375,732.5424194335938,,0,0.002574,111.386739,67.235182
35,2.916667,0,1427.9547119140625,391.2796325683594,1644.5582275390625,864.6322631835938,,0,0.002574,111.386739,67.235182
35,2.916667,0,2404.170654296875,520.9751586914062,2560.0,831.493408203125,,0,0.002574,111.386739,67.235182
35,2.916667,0,1796.3916015625,638.0415649414062,2085.949951171875,1020.053955078125,,0,0.002574,111.386739,67.235182
35,2.916667,1,672.2974243164062,445.8777770996094,1044.6329345703125,832.80810546875,,0,0.002574,111.386739,67.235182
35,2.916667,0,428.2107849121094,225.5122833251953,631.961181640625,794.5380249023438,,0,0.002574,111.386739,67.235182
36,3.0,0,1905.1077880859375,467.6038513183594,2057.822998046875,769.1359252929688,,0,0.002724,111.309446,67.302946
36,3.0,0,1426.81494140625,390.176513671875,1641.5828857421875,864.0494995117188,,0,0.002724,111.309446,67.302946
36,3.0,0,2403.705322265625,515.6758422851562,2560.0,833.379150390625,,0,0.002724,111.309446,67.302946
36,3.0,0,1809.6710205078125,660.4502563476562,2096.64208984375,1097.7315673828125,,0,0.002724,111.309446,67.302946
36,3.0,1,673.0145874023438,446.5613708496094,1043.9716796875,834.275390625,,0,0.002724,111.309446,67.302946
36,3.0,0,424.7635192871094,230.1515350341797,632.8567504882812,826.5460815429688,,0,0.002724,111.309446,67.302946
37,3.083333,0,1896.0489501953125,427.9159240722656,2063.66943359375,826.6393432617188,,0,0.002843,111.40542,67.357132
37,3.083333,0,1426.7626953125,388.5694885253906,1641.8701171875,863.9375,,0,0.002843,111.40542,67.357132
37,3.083333,0,2401.978271484375,530.1978759765625,2560.0,833.9440307617188,,0,0.002843,111.40542,67.357132
37,3.083333,0,1097.1485595703125,316.7818908691406,1364.4393310546875,702.9994506835938,,0,0.002843,111.40542,67.357132
37,3.083333,0,1804.6051025390625,703.7437133789062,2128.345947265625,1078.9110107421875,,0,0.002843,111.40542,67.357132
37,3.083333,1,673.2169799804688,446.7228088378906,1043.8824462890625,834.1342163085938,,0,0.002843,111.40542,67.357132
37,3.083333,0,423.38916015625,229.6740570068359,614.6917114257812,825.979736328125,,0,0.002843,111.40542,67.357132
38,3.166667,0,1896.1878662109375,427.0000915527344,2155.267333984375,831.093505859375,,0,0.002729,111.316588,67.342211
38,3.166667,0,1426.7681884765625,385.1392517089844,1641.6328125,864.7158203125,,0,0.002729,111.316588,67.342211
38,3.166667,0,2401.126220703125,532.2401733398438,2560.0,833.4092407226562,,0,0.002729,111.316588,67.342211
38,3.166667,0,1097.8594970703125,317.01043701171875,1363.55517578125,702.8232421875,,0,0.002729,111.316588,67.342211
38,3.166667,0,1799.4583740234375,717.968505859375,2151.699462890625,1095.0565185546875,,0,0.002729,111.316588,67.342211
38,3.166667,0,1664.8369140625,1058.5831298828125,2026.5582275390625,1408.1541748046875,,0,0.002729,111.316588,67.342211
38,3.166667,1,673.441650390625,446.7115783691406,1043.7493896484375,834.6423950195312,,0,0.002729,111.316588,67.342211
38,3.166667,0,422.87939453125,229.42529296875,620.3916015625,825.0763549804688,,0,0.002729,111.316588,67.342211
39,3.25,0,1898.3175048828125,430.825927734375,2157.111083984375,830.8419799804688,,0,0.002783,111.204249,67.321346
39,3.25,0,1426.7572021484375,385.9639587402344,1642.2135009765625,864.2654418945312,,0,0.002783,111.204249,67.321346
39,3.25,0,2398.761962890625,532.2389526367188,2560.0,832.8092651367188,,0,0.002783,111.204249,67.321346
39,3.25,0,1095.2967529296875,317.0877990722656,1367.6795654296875,703.6415405273438,,0,0.002783,111.204249,67.321346
39,3.25,0,1917.345703125,759.2670288085938,2200.1357421875,1145.7874755859375,,0,0.002783,111.204249,67.321346
39,3.25,0,1662.39208984375,1056.8016357421875,2025.5391845703125,1409.14990234375,,0,0.002783,111.204249,67.321346
39,3.25,1,675.269287109375,445.8609924316406,1043.842529296875,834.619140625,,0,0.002783,111.204249,67.321346
39,3.25,0,421.8870544433594,231.0580291748047,610.8381958007812,818.2380981445312,,0,0.002783,111.204249,67.321346
40,3.333333,0,1901.30078125,432.473388671875,2105.5908203125,831.3164672851562,,0,0.002625,111.116487,67.305404
40,3.333333,0,1426.86083984375,386.0101013183594,1644.57861328125,865.4358520507812,,0,0.002625,111.116487,67.305404
40,3.333333,0,2398.659423828125,534.0853881835938,2560.0,829.6245727539062,,0,0.002625,111.116487,67.305404
40,3.333333,0,1094.8074951171875,317.343017578125,1356.96142578125,705.8552856445312,,0,0.002625,111.116487,67.305404
40,3.333333,0,1924.9749755859375,790.8722534179688,2228.908203125,1192.7894287109375,,0,0.002625,111.116487,67.305404
40,3.333333,1,676.4785766601562,444.2559509277344,1045.530029296875,836.476806640625,,0,0.002625,111.116487,67.305404
40,3.333333,0,420.5414123535156,230.1952362060547,613.0756225585938,823.3114624023438,,0,0.002625,111.116487,67.305404
41,3.416667,0,1903.0784912109375,432.9056091308594,2107.543212890625,831.427734375,,0,0.00272,111.155974,67.289848
41,3.416667,0,1426.8968505859375,384.1163635253906,1644.7386474609375,865.6653442382812,,0,0.00272,111.155974,67.289848
41,3.416667,0,2398.639404296875,532.0655517578125,2560.0,830.26708984375,,0,0.00272,111.155974,67.289848
41,3.416667,0,1094.5086669921875,317.3653869628906,1310.3074951171875,704.2848510742188,,0,0.00272,111.155974,67.289848
41,3.416667,0,1920.1810302734375,796.7446899414062,2255.608154296875,1233.8551025390625,,0,0.00272,111.155974,67.289848
41,3.416667,0,1663.3861083984375,1065.4117431640625,2021.85546875,1409.0831298828125,,0,0.00272,111.155974,67.289848
41,3.416667,1,676.55322265625,444.3141174316406,1046.4427490234375,836.6689453125,,0,0.00272,111.155974,67.289848
41,3.416667,0,420.9065856933594,230.1376953125,613.8916015625,823.1881713867188,,0,0.00272,111.155974,67.289848
