frame_idx,ts_sec,global_id,x1,y1,x2,y2,zone_id
101,3.366667,1,721.7291259765625,448.8617248535156,919.6256713867188,671.5436401367188,
102,3.4,1,718.7840576171875,450.9936218261719,919.7938842773438,677.13818359375,
103,3.433333,1,716.4270629882812,453.8014221191406,919.7427368164062,604.6710815429688,
104,3.466667,1,714.4116821289062,455.73089599609375,919.705078125,616.8629760742188,
105,3.5,1,714.1493530273438,453.41064453125,919.7857055664062,675.5469970703125,
106,3.533333,1,713.4908447265625,458.62554931640625,919.6558227539062,665.9432983398438,
107,3.566667,1,713.4522705078125,462.6364135742187,919.6840209960938,663.9298095703125,
108,3.6,1,713.3172607421875,470.0984802246094,919.6923217773438,674.640625,
109,3.633333,1,713.3576049804688,478.2954406738281,919.6755981445312,676.4116821289062,
110,3.666667,1,713.4720458984375,482.2000732421875,919.6990966796876,675.7496948242188,
111,3.7,1,713.3251953125,487.0874328613281,919.683349609375,673.8363037109375,
114,3.8,1,667.461181640625,491.3226013183594,919.9279174804688,675.2750854492188,
115,3.833333,1,649.645751953125,491.0978698730469,919.7521362304688,675.9412231445312,
116,3.866667,1,638.2211303710938,490.4793701171875,919.7510375976562,675.0968017578125,
117,3.9,1,644.0443725585938,488.0428466796875,919.9121704101562,675.927978515625,
118,3.933333,1,625.0126953125,482.7786560058594,919.7319946289062,676.2194213867188,
119,3.966667,1,621.8677978515625,476.6115112304687,919.23681640625,676.365966796875,
120,4.0,1,620.130126953125,472.7601013183594,919.4120483398438,676.9985961914062,
121,4.033333,1,620.7431030273438,466.1315307617187,918.764404296875,677.385986328125,
122,4.066667,1,621.2236938476562,459.6274108886719,919.9284057617188,676.310546875,
123,4.1,1,623.1605834960938,456.0631408691406,916.8740844726562,676.1345825195312,
124,4.133333,1,620.3231201171875,458.8073120117187,919.1113891601562,676.818115234375,
125,4.166667,1,621.4562377929688,455.7677001953125,919.9342651367188,676.2343139648438,
126,4.2,1,621.1815795898438,456.9111633300781,917.1381225585938,676.8720703125,
127,4.233333,1,623.6307373046875,457.9010314941406,916.6942749023438,676.9054565429688,
128,4.266667,1,621.5160522460938,448.6368408203125,900.335205078125,676.4216918945312,
129,4.3,1,621.1530151367188,439.98297119140625,895.6546630859375,676.5226440429688,
129,4.3,1,776.8621826171875,572.2037353515625,895.9845581054688,679.0361328125,
130,4.333333,1,609.879638671875,425.0549926757813,885.8515625,675.9599609375,
131,4.366667,1,760.1282958984375,559.771240234375,883.7347412109375,678.5917358398438,
131,4.366667,1,595.3126220703125,412.2257690429687,881.8716430664062,676.3464965820312,
132,4.4,1,589.4616088867188,400.23583984375,869.83447265625,674.6602783203125,
133,4.433333,1,586.8976440429688,391.62103271484375,858.9774780273438,673.769287109375,
134,4.466667,1,584.161376953125,388.5453186035156,850.4904174804688,668.3023681640625,
135,4.5,1,581.4857788085938,387.3273315429687,843.2378540039062,660.2052001953125,
136,4.533333,1,575.903564453125,389.5699462890625,836.9595947265625,653.4087524414062,
137,4.566667,1,571.7915649414062,391.0130004882813,831.5857543945312,645.0865478515625,
138,4.6,1,570.4951171875,386.24359130859375,825.7099609375,637.5861206054688,
139,4.633333,1,569.9207763671875,386.0107421875,820.0139770507812,630.2327270507812,
140,4.666667,1,570.3851318359375,385.42523193359375,813.4215698242188,623.2921752929688,
141,4.7,1,571.6436157226562,385.5565490722656,807.3988647460938,617.4000854492188,
142,4.733333,1,573.8864135742188,385.45416259765625,800.1441040039062,610.7083129882812,
143,4.766667,1,571.8673706054688,383.7586364746094,793.10595703125,604.7385864257812,
144,4.8,1,560.9308471679688,379.1097412109375,786.4778442382812,598.7422485351562,
145,4.833333,1,557.7634887695312,371.56976318359375,778.3187255859375,592.5431518554688,
146,4.866667,1,548.3151245117188,362.71441650390625,769.89306640625,588.065185546875,
147,4.9,1,533.2442626953125,350.6748352050781,761.2899169921875,580.6339721679688,
148,4.933333,1,523.0805053710938,346.096435546875,752.984130859375,575.4903564453125,
149,4.966667,1,518.95263671875,340.6231689453125,743.7150268554688,569.9180908203125,
150,5.0,1,515.0828857421875,335.7231750488281,735.0582885742188,564.8363037109375,
151,5.033333,1,515.2808227539062,331.41094970703125,725.7109985351562,560.5187377929688,
152,5.066667,1,519.0573120117188,327.8937072753906,716.5642700195312,556.6548461914062,
153,5.1,1,518.7208251953125,324.0133056640625,708.2945556640625,552.2545776367188,
214,7.133333,1,517.8378295898438,358.0853576660156,702.2332763671875,538.0217895507812,
217,7.233333,1,519.2210693359375,359.2491760253906,719.9635009765625,550.294921875,
220,7.333333,1,523.8896484375,361.31256103515625,735.1239013671875,565.61865234375,
221,7.366667,1,526.6626586914062,364.8594055175781,739.0275268554688,570.6129760742188,
222,7.4,1,529.1840209960938,371.4669494628906,743.656005859375,576.0921630859375,
223,7.433333,1,532.42041015625,376.6818542480469,747.0463256835938,580.1618041992188,
224,7.466667,1,534.2606811523438,378.6031799316406,750.60546875,584.4151000976562,
225,7.5,1,535.4659423828125,379.36181640625,752.6131591796875,589.517822265625,
226,7.533333,1,536.1305541992188,379.83453369140625,755.4723510742188,593.8699951171875,
227,7.566667,1,539.4067993164062,380.9229736328125,757.4271850585938,597.1486206054688,
228,7.6,1,541.4337158203125,384.2184143066406,758.7681884765625,599.9863891601562,
229,7.633333,1,542.391845703125,385.471435546875,759.86474609375,603.0089111328125,
230,7.666667,1,543.0007934570312,386.4236145019531,761.2843627929688,604.7686767578125,
231,7.7,1,543.3129272460938,389.5378112792969,762.3330688476562,606.2023315429688,
232,7.733333,1,543.2493896484375,389.53271484375,763.2105102539062,607.23486328125,
233,7.766667,1,543.23193359375,389.4537658691406,764.0224609375,608.0052490234375,
234,7.8,1,543.1465454101562,389.33099365234375,764.7613525390625,608.6759643554688,
235,7.833333,1,543.1658935546875,389.4331359863281,765.5147705078125,609.7183227539062,
236,7.866667,1,543.0759887695312,389.5199890136719,765.83349609375,610.76806640625,
237,7.9,1,543.0530395507812,389.45941162109375,766.092041015625,611.4598388671875,
238,7.933333,1,543.0006713867188,389.3533630371094,766.43505859375,612.5029907226562,
239,7.966667,1,542.7893676757812,389.5459899902344,766.2289428710938,614.3975219726562,
240,8.0,1,542.7930297851562,389.49505615234375,766.7828369140625,616.4619140625,
241,8.033333,1,542.7728881835938,388.56005859375,766.4993896484375,618.5260009765625,
242,8.066667,1,542.9884033203125,388.6421203613281,766.3787841796875,619.6959228515625,
243,8.1,1,542.7863159179688,388.481689453125,766.3515014648438,620.4462280273438,
244,8.133333,1,542.7346801757812,388.7328186035156,766.168701171875,622.432373046875,
245,8.166667,1,542.8338623046875,388.7508544921875,765.957763671875,624.1168212890625,
246,8.2,1,542.8872680664062,388.7601013183594,765.9265747070312,626.5491333007812,
247,8.233333,1,542.90673828125,388.8323669433594,765.9766845703125,628.415283203125,
248,8.266667,1,542.9633178710938,388.8067932128906,765.656982421875,629.933837890625,
249,8.3,1,542.9418334960938,388.83489990234375,765.752685546875,632.4279174804688,
250,8.333333,1,542.710693359375,388.7594909667969,765.7692260742188,634.1204833984375,
251,8.366667,1,542.7203369140625,388.69818115234375,765.4338989257812,635.3502807617188,
252,8.4,1,542.51953125,388.7268371582031,765.297119140625,637.2401123046875,
253,8.433333,1,542.4081420898438,388.728759765625,765.2215576171875,637.958251953125,
254,8.466667,1,542.0859375,388.2022705078125,764.9791870117188,638.7053833007812,
255,8.5,1,541.7503051757812,388.3185424804687,765.0551147460938,639.50146484375,
256,8.533333,1,541.3888549804688,388.2469787597656,765.38427734375,639.7615356445312,
257,8.566667,1,540.7736206054688,388.4879150390625,765.2817993164062,639.4135131835938,
258,8.6,1,541.2791137695312,388.520263671875,765.6668090820312,639.600341796875,
259,8.633333,1,541.9332885742188,388.5557861328125,765.9486083984375,639.8001098632812,
260,8.666667,1,543.3034057617188,387.4437561035156,766.515869140625,639.5747680664062,
261,8.7,1,544.5480346679688,385.541748046875,767.2734985351562,639.3896484375,
262,8.733333,1,548.634765625,383.0657043457031,767.7648315429688,639.9193725585938,
263,8.766667,1,552.9619750976562,380.167724609375,768.4995727539062,639.654296875,
264,8.8,1,556.1116333007812,375.92340087890625,769.0139770507812,638.6005249023438,
265,8.833333,1,558.9118041992188,370.6846008300781,769.5489501953125,636.8594970703125,
266,8.866667,1,561.2357788085938,368.5319519042969,770.126708984375,635.180908203125,
267,8.9,1,564.0435180664062,364.7652587890625,770.8163452148438,631.9287719726562,
268,8.933333,1,564.7200317382812,361.9656982421875,771.2239990234375,628.0670166015625,
269,8.966667,1,565.6417236328125,360.6893310546875,771.6250610351562,624.9325561523438,
270,9.0,1,566.0232543945312,358.7434387207031,773.299072265625,622.143310546875,
271,9.033333,1,567.6417236328125,359.7542724609375,773.30224609375,620.0161743164062,
272,9.066667,1,567.6722412109375,358.6756286621094,773.917724609375,617.3815307617188,
273,9.1,1,568.9125366210938,359.2680969238281,774.1965942382812,617.4081420898438,
274,9.133333,1,570.0748901367188,360.735107421875,775.5220947265625,617.2691040039062,
275,9.166667,1,571.7009887695312,362.3158874511719,776.4912719726562,616.57763671875,
276,9.2,1,572.6287231445312,373.1747131347656,777.13671875,615.3768310546875,
277,9.233333,1,573.5753784179688,367.6224365234375,777.306396484375,613.1678466796875,
278,9.266667,1,572.8095092773438,386.6845703125,777.0441284179688,612.1184692382812,
279,9.3,1,573.6339721679688,375.5647888183594,776.614990234375,611.2415771484375,
281,9.366667,1,574.3463134765625,371.2519226074219,774.7073364257812,601.4318237304688,
282,9.4,1,574.915283203125,368.0845642089844,774.2882080078125,597.2476806640625,
283,9.433333,1,577.227783203125,370.1632690429687,772.6749267578125,591.6470947265625,
284,9.466667,1,576.3072509765625,375.79302978515625,772.2138671875,584.0889892578125,
285,9.5,1,582.2860717773438,384.227294921875,772.400146484375,578.5425415039062,
286,9.533333,1,582.0746459960938,388.1625671386719,773.0557861328125,574.3660888671875,
287,9.566667,1,577.3706665039062,383.6829528808594,773.5505981445312,568.0977783203125,
288,9.6,1,579.9176635742188,378.5736083984375,774.9454956054688,564.0576782226562,
290,9.666667,1,575.388671875,366.5023193359375,779.0006103515625,556.3555908203125,
291,9.7,1,582.792724609375,368.2779541015625,780.9391479492188,553.9894409179688,
292,9.733333,1,577.7396850585938,367.3929138183594,783.0916137695312,550.7882690429688,
293,9.766667,1,580.7872314453125,369.0052490234375,784.8119506835938,547.8460083007812,
294,9.8,1,589.6976318359375,367.7704162597656,788.1124267578125,547.0932006835938,
295,9.833333,1,590.9522094726562,367.84130859375,791.4420166015625,545.9281005859375,entrance_zone
296,9.866667,1,592.2030639648438,362.9407348632813,793.9968872070312,544.5042724609375,entrance_zone
297,9.9,1,592.7139892578125,362.6624755859375,798.093994140625,543.8159790039062,entrance_zone
298,9.933333,1,592.2806396484375,361.0653076171875,803.1048583984375,543.7697143554688,entrance_zone
299,9.966667,1,592.4915771484375,360.3251037597656,806.25537109375,543.4196166992188,entrance_zone
300,10.0,1,592.4255981445312,360.3072509765625,809.3865356445312,542.2860717773438,entrance_zone
301,10.033333,1,592.16552734375,360.39306640625,812.23779296875,542.5245971679688,entrance_zone
302,10.066667,1,592.2958374023438,360.12786865234375,816.056640625,541.2681884765625,entrance_zone
303,10.1,1,592.45458984375,361.0563049316406,820.085693359375,540.2935180664062,entrance_zone
304,10.133333,1,592.46630859375,361.476318359375,823.23046875,538.803466796875,entrance_zone
305,10.166667,1,592.59765625,362.6676330566406,828.0724487304688,538.431884765625,entrance_zone
306,10.2,1,591.967529296875,366.1207580566406,832.5811767578125,538.0128784179688,entrance_zone
307,10.233333,1,592.8094482421875,366.8395080566406,837.7454833984375,540.43896484375,entrance_zone
310,10.333333,1,592.8619384765625,366.857666015625,851.84033203125,541.9248657226562,entrance_zone
311,10.366667,1,592.4895629882812,366.7994079589844,858.3264770507812,541.7579345703125,entrance_zone
312,10.4,1,592.8081665039062,366.33404541015625,865.4750366210938,544.391357421875,entrance_zone
313,10.433333,1,592.630615234375,367.1903076171875,869.630859375,544.2167358398438,entrance_zone
314,10.466667,1,592.329833984375,367.419189453125,873.9395751953125,544.163818359375,entrance_zone
315,10.5,1,592.353515625,367.3605041503906,877.4937133789062,545.519287109375,
316,10.533333,1,592.1111450195312,367.291015625,881.6574096679688,546.1509399414062,
317,10.566667,1,591.8279418945312,367.174560546875,887.1355590820312,546.4559936523438,
318,10.6,1,591.87060546875,367.283935546875,891.5963745117188,546.6043701171875,
319,10.633333,1,591.8355102539062,367.2582702636719,896.4493408203125,546.8738403320312,
320,10.666667,1,591.8383178710938,367.3515625,900.217041015625,546.4305419921875,
321,10.7,1,591.9263305664062,367.42437744140625,902.4295654296876,546.5406494140625,
322,10.733333,1,591.7974243164062,367.6440124511719,905.3048095703124,546.8095703125,
323,10.766667,1,591.9410400390625,367.8354187011719,906.6038208007812,547.0046997070312,
324,10.8,1,591.8922729492188,367.02191162109375,909.1469116210938,547.6520385742188,
325,10.833333,1,591.995361328125,367.1769104003906,910.9324340820312,547.8853149414062,
326,10.866667,1,591.9638671875,366.9642333984375,911.7708740234376,549.0059204101562,
327,10.9,1,592.0286254882812,366.9028015136719,912.9585571289062,549.1265258789062,
328,10.933333,1,591.984130859375,366.6773376464844,914.90478515625,549.2642822265625,
329,10.966667,1,591.8289794921875,366.63812255859375,916.5899047851562,549.4039306640625,
330,11.0,1,591.6966552734375,366.6365051269531,917.8797607421876,549.9944458007812,
331,11.033333,1,591.640869140625,365.9117736816406,918.5565185546876,550.682861328125,
332,11.066667,1,591.7822265625,366.1678466796875,919.010986328125,551.203369140625,
333,11.1,1,591.3087768554688,366.6043701171875,919.2997436523438,551.3112182617188,
334,11.133333,1,591.48388671875,366.65374755859375,919.35693359375,552.211181640625,
335,11.166667,1,591.0560913085938,366.7655334472656,919.5428466796876,552.6260375976562,
336,11.2,1,590.9158325195312,367.0055236816406,919.5879516601562,552.9310913085938,
337,11.233333,1,591.0003662109375,367.05364990234375,919.5636596679688,553.157470703125,
338,11.266667,1,590.781982421875,367.1474914550781,919.5944213867188,553.2326049804688,
339,11.3,1,591.02392578125,366.877197265625,919.611083984375,553.4515991210938,
340,11.333333,1,590.8864135742188,366.8058166503906,919.6064453125,554.0462646484375,
341,11.366667,1,590.9120483398438,366.8133850097656,919.5607299804688,554.1778564453125,
342,11.4,1,591.21630859375,366.6730651855469,919.4302978515624,554.5115966796875,
343,11.433333,1,591.9827880859375,366.7927856445313,919.10693359375,554.8253784179688,
344,11.466667,1,591.4921875,366.8354187011719,918.9530029296876,555.5023803710938,
345,11.5,1,591.5922241210938,367.0600280761719,918.5494995117188,556.0869750976562,
346,11.533333,1,591.1906127929688,366.933349609375,917.7241821289062,556.8299560546875,
347,11.566667,1,591.153076171875,366.6142578125,916.5065307617188,556.511962890625,
348,11.6,1,591.3421020507812,364.629638671875,914.9845581054688,557.448974609375,
349,11.633333,1,591.0343017578125,349.29888916015625,914.4649047851562,558.700927734375,
350,11.666667,1,590.8301391601562,349.2881774902344,912.5061645507812,560.3936767578125,
351,11.7,1,590.8770751953125,339.9809265136719,910.9959716796876,561.7505493164062,
352,11.733333,1,591.0650024414062,334.82269287109375,908.9772338867188,562.9628295898438,
353,11.766667,1,591.11376953125,329.6173095703125,906.2615356445312,564.5000610351562,
354,11.8,1,591.023193359375,325.34429931640625,904.6152954101562,564.9067993164062,
