frame_idx,ts_sec,global_id,x1,y1,x2,y2,zone_id
99,3.3,1,742.5111083984375,444.33929443359375,919.8350830078124,637.6431274414062,
103,3.433333,1,864.2577514648438,456.2579956054687,919.7802734375,639.218505859375,
115,3.833333,1,651.6550903320312,467.161865234375,919.5906982421876,675.9080200195312,
116,3.866667,1,647.9680786132812,463.6733703613281,919.5155639648438,676.0242309570312,
117,3.9,1,648.7573852539062,458.29339599609375,919.5177001953124,676.0569458007812,
118,3.933333,1,646.6865234375,454.7376403808594,919.839599609375,676.3731689453125,
119,3.966667,1,646.0900268554688,452.6629333496094,919.8240356445312,676.3125610351562,
120,4.0,1,646.3358154296875,451.7394104003906,919.7193603515624,676.2278442382812,
121,4.033333,1,646.3320922851562,451.4491271972656,919.5946655273438,676.4979858398438,
122,4.066667,1,647.35498046875,449.7489318847656,919.2975463867188,676.36376953125,
123,4.1,1,647.25634765625,448.5361328125,918.5899047851562,676.2745971679688,
124,4.133333,1,646.8600463867188,442.8577880859375,917.5704956054688,676.6162109375,
125,4.166667,1,647.6242065429688,435.59619140625,917.53076171875,674.3203735351562,
126,4.2,1,633.828125,419.39599609375,919.3880615234376,675.7245483398438,
127,4.233333,1,621.5398559570312,406.92919921875,919.6728515625,664.3500366210938,
128,4.266667,1,613.2525024414062,393.4576416015625,917.3988647460938,654.1731567382812,
129,4.3,1,606.8231811523438,387.0480041503906,907.7225341796876,643.8614501953125,
130,4.333333,1,602.8849487304688,387.06243896484375,897.6232299804688,633.9410400390625,
131,4.366667,1,601.6209106445312,386.8128967285156,889.458984375,625.6044921875,
132,4.4,1,601.5992431640625,387.0213317871094,880.11865234375,620.3510131835938,
133,4.433333,1,601.7442016601562,386.8997192382813,871.8909301757812,613.7664184570312,
134,4.466667,1,601.1090698242188,386.1966552734375,863.4053344726562,608.618408203125,
136,4.533333,1,596.7337646484375,385.9813232421875,845.9733276367188,593.3548583984375,
137,4.566667,1,590.7398681640625,384.0428771972656,835.1838989257812,589.984375,
138,4.6,1,584.50390625,379.0582580566406,825.646728515625,583.7866821289062,
154,5.133333,1,519.9202880859375,283.73248291015625,674.7657470703125,497.133544921875,
160,5.333333,1,505.9936828613281,282.408203125,656.4169311523438,480.8021545410156,
161,5.366667,1,504.7083740234375,282.5156555175781,655.2322387695312,479.98297119140625,
162,5.4,1,503.59814453125,282.3910827636719,654.11181640625,479.5941162109375,
163,5.433333,1,502.8439025878906,282.47576904296875,653.0972900390625,479.2958068847656,
164,5.466667,1,501.9117736816406,282.46307373046875,652.8131103515625,478.7260437011719,
165,5.5,1,500.6183776855469,282.7882995605469,652.4242553710938,478.1257934570313,
166,5.533333,1,499.5771179199219,283.6961364746094,651.9591064453125,477.69091796875,
168,5.6,1,497.9560546875,284.9391784667969,651.90869140625,477.316162109375,
169,5.633333,1,497.8555603027344,283.9490661621094,651.8965454101562,477.2412414550781,
170,5.666667,1,496.9100036621094,285.4747619628906,650.6354370117188,476.9054870605469,
171,5.7,1,495.8215637207031,286.8067626953125,649.918701171875,477.1334228515625,
172,5.733333,1,494.6580505371094,295.38275146484375,649.5641479492188,477.4980163574219,
173,5.766667,1,494.2078857421875,297.39581298828125,648.0594482421875,476.8617248535156,
174,5.8,1,493.0060729980469,298.9363098144531,648.6170654296875,477.67376708984375,
175,5.833333,1,491.8843078613281,299.7430419921875,649.0869750976562,478.2981872558594,
176,5.866667,1,491.4179992675781,302.2362976074219,649.9453125,478.6307678222656,
177,5.9,1,490.7314758300781,302.33807373046875,650.0717163085938,479.2698974609375,
178,5.933333,1,490.3853454589844,306.0001525878906,650.9234619140625,479.9176940917969,
179,5.966667,1,490.2610778808594,308.4426574707031,652.572021484375,481.26904296875,
180,6.0,1,489.79449462890625,311.2671813964844,652.9226684570312,482.7774963378906,
181,6.033333,1,489.119873046875,312.9073486328125,652.4986572265625,483.5415344238281,
182,6.066667,1,487.1262817382813,314.0134582519531,653.25341796875,484.4428405761719,
183,6.1,1,483.87408447265625,315.6337890625,653.6334228515625,485.777099609375,
184,6.133333,1,481.969482421875,317.2489318847656,653.98388671875,486.4925537109375,
185,6.166667,1,481.1978454589844,318.3125,655.3215942382812,486.40283203125,
186,6.2,1,480.6019287109375,318.6683654785156,656.131591796875,486.1835632324219,
187,6.233333,1,480.5528259277344,320.33111572265625,656.9345703125,485.989990234375,
188,6.266667,1,480.5400390625,320.4721984863281,658.1665649414062,485.7024536132813,
189,6.3,1,481.54541015625,319.6581726074219,658.5399780273438,485.8757629394531,
190,6.333333,1,484.03076171875,319.69635009765625,658.6441650390625,485.2772216796875,
191,6.366667,1,486.7860107421875,318.3057556152344,659.473876953125,484.858642578125,
192,6.4,1,490.0693359375,318.66162109375,660.3676147460938,482.5332336425781,
193,6.433333,1,494.2195434570313,319.4066467285156,661.7112426757812,482.1051330566406,
194,6.466667,1,498.7931518554687,317.79443359375,666.3646240234375,482.3278198242187,
196,6.533333,1,508.1484069824219,321.1108093261719,674.8372192382812,480.8513488769531,
197,6.566667,1,511.7200622558594,320.47998046875,677.8872680664062,480.4100341796875,
198,6.6,1,515.9215087890625,320.6248474121094,682.2467041015625,479.4394836425781,
199,6.633333,1,518.6417846679688,319.4820861816406,689.0433349609375,479.3148193359375,
200,6.666667,1,520.7293701171875,318.1944580078125,692.9722290039062,478.3006896972656,
201,6.7,1,520.8270263671875,317.8394775390625,698.0480346679688,477.6455993652344,
202,6.733333,1,521.3699340820312,315.875244140625,701.9669189453125,476.8087463378906,entrance_zone
203,6.766667,1,522.9673461914062,313.97564697265625,705.7030029296875,476.07086181640625,entrance_zone
204,6.8,1,522.9292602539062,311.45220947265625,708.7538452148438,475.6036376953125,entrance_zone
205,6.833333,1,523.0996704101562,311.8901062011719,712.0859985351562,475.52099609375,entrance_zone
206,6.866667,1,521.332763671875,308.9547119140625,714.8547973632812,475.7543029785156,entrance_zone
207,6.9,1,521.8671264648438,304.12152099609375,717.938720703125,475.1324768066406,entrance_zone
208,6.933333,1,521.8829956054688,295.4063720703125,720.8733520507812,474.9403991699219,entrance_zone
209,6.966667,1,522.7244873046875,288.88726806640625,722.8528442382812,475.4295654296875,entrance_zone
210,7.0,1,529.1696166992188,286.9436950683594,725.0744018554688,474.7256774902344,entrance_zone
211,7.033333,1,529.397705078125,282.2731628417969,726.8699340820312,473.7449951171875,entrance_zone
212,7.066667,1,527.2982788085938,281.63885498046875,728.6333618164062,473.762939453125,entrance_zone
213,7.1,1,529.3237915039062,282.0428161621094,730.193359375,472.983642578125,entrance_zone
214,7.133333,1,524.26123046875,282.50091552734375,732.069580078125,472.7906799316406,entrance_zone
215,7.166667,1,523.4852905273438,282.2773132324219,732.6873779296875,472.6013488769531,entrance_zone
216,7.2,1,525.4215087890625,282.28863525390625,733.8935546875,472.16888427734375,entrance_zone
217,7.233333,1,524.7699584960938,282.3153991699219,734.4788818359375,471.82183837890625,entrance_zone
218,7.266667,1,522.2279052734375,282.35638427734375,735.3552856445312,472.0743408203125,entrance_zone
219,7.3,1,522.3535766601562,281.8558349609375,736.297119140625,471.9833068847656,entrance_zone
220,7.333333,1,530.5399780273438,282.3819580078125,736.8235473632812,471.42041015625,entrance_zone
221,7.366667,1,528.1494750976562,282.23126220703125,737.3086547851562,471.3520202636719,entrance_zone
222,7.4,1,528.2361450195312,282.4461669921875,737.8724975585938,470.90081787109375,entrance_zone
223,7.433333,1,528.359130859375,282.4200744628906,739.0701904296875,470.9167175292969,entrance_zone
224,7.466667,1,527.6788940429688,282.0834045410156,740.5534057617188,470.9473571777344,entrance_zone
225,7.5,1,530.2181396484375,282.2298583984375,741.9319458007812,471.1627502441406,entrance_zone
226,7.533333,1,533.1096801757812,282.449462890625,743.5098876953125,471.1712646484375,entrance_zone
227,7.566667,1,526.3155517578125,282.19232177734375,744.4491577148438,471.1725769042969,entrance_zone
228,7.6,1,538.9094848632812,282.4647216796875,745.8724975585938,471.6550598144531,entrance_zone
229,7.633333,1,539.6178588867188,282.50146484375,746.874755859375,471.706298828125,entrance_zone
230,7.666667,1,534.8269653320312,282.4681701660156,747.8153076171875,472.1227111816406,entrance_zone
231,7.7,1,536.90673828125,282.5971984863281,748.5579223632812,472.8480224609375,entrance_zone
232,7.733333,1,533.0957641601562,282.5127868652344,749.0480346679688,474.2961120605469,entrance_zone
233,7.766667,1,540.2806396484375,282.6468505859375,749.7667846679688,474.8562316894531,entrance_zone
234,7.8,1,539.5494995117188,282.5932922363281,750.63037109375,476.1370849609375,entrance_zone
235,7.833333,1,528.4281616210938,282.9281005859375,750.739990234375,477.0779724121094,entrance_zone
236,7.866667,1,533.5892333984375,283.0718078613281,751.4178466796875,477.9095458984375,entrance_zone
237,7.9,1,539.7976684570312,283.15362548828125,751.0580444335938,479.2626647949219,entrance_zone
238,7.933333,1,532.1266479492188,283.0199890136719,750.9292602539062,480.88623046875,entrance_zone
239,7.966667,1,525.4827880859375,282.978271484375,750.6550903320312,481.9256896972656,entrance_zone
240,8.0,1,541.0411987304688,283.38970947265625,750.00390625,484.3960876464844,entrance_zone
241,8.033333,1,529.2279052734375,284.2090148925781,749.4786987304688,486.4039916992187,entrance_zone
242,8.066667,1,530.681884765625,283.3160705566406,748.4280395507812,487.2014770507813,entrance_zone
243,8.1,1,538.6663818359375,282.74395751953125,747.9733276367188,490.020263671875,entrance_zone
244,8.133333,1,537.6091918945312,282.24957275390625,746.722412109375,491.6144104003906,entrance_zone
245,8.166667,1,540.2059936523438,281.79388427734375,745.050048828125,494.233642578125,entrance_zone
246,8.2,1,541.583740234375,281.86669921875,743.996826171875,496.6691284179687,entrance_zone
247,8.233333,1,542.5254516601562,282.5400695800781,742.6721801757812,498.5997009277344,entrance_zone
248,8.266667,1,541.83349609375,286.4099426269531,740.5222778320312,501.8262939453125,entrance_zone
249,8.3,1,540.2792358398438,287.5592041015625,738.7534790039062,503.6559448242187,entrance_zone
250,8.333333,1,538.32666015625,301.5289611816406,735.5767822265625,506.1799926757813,entrance_zone
251,8.366667,1,536.7793579101562,310.7985534667969,732.5616455078125,510.3837585449219,entrance_zone
252,8.4,1,535.603515625,317.29766845703125,729.4091186523438,514.0714721679688,entrance_zone
253,8.433333,1,535.49462890625,323.38702392578125,726.9794921875,519.2465209960938,entrance_zone
254,8.466667,1,534.6015625,334.3738708496094,723.0724487304688,522.607177734375,entrance_zone
255,8.5,1,534.4429931640625,346.5339660644531,719.92724609375,527.8294067382812,entrance_zone
257,8.566667,1,533.877685546875,359.8191223144531,711.783935546875,537.1497802734375,entrance_zone
258,8.6,1,533.4298095703125,365.3239440917969,708.1287231445312,541.4910278320312,entrance_zone
259,8.633333,1,533.1511840820312,365.6214294433594,704.3316040039062,544.6026611328125,
260,8.666667,1,532.487548828125,357.5234375,700.6989135742188,550.1283569335938,
261,8.7,1,531.8091430664062,358.94390869140625,696.8324584960938,552.1349487304688,
262,8.733333,1,531.058349609375,358.30267333984375,692.9579467773438,556.246337890625,
272,9.066667,1,518.7802734375,411.6664123535156,679.6532592773438,580.2910766601562,
275,9.166667,1,520.3306884765625,405.6438598632813,681.3652954101562,588.1436157226562,
276,9.2,1,520.4937744140625,408.1526794433594,682.4208984375,590.1361083984375,
280,9.333333,1,526.9873046875,404.8196105957031,691.23828125,591.2740478515625,
282,9.4,1,530.47705078125,399.5508728027344,697.4097900390625,590.772705078125,
284,9.466667,1,534.4107055664062,386.7881774902344,705.3221435546875,587.2634887695312,
295,9.833333,1,544.6165161132812,344.5751037597656,778.6578369140625,540.455078125,entrance_zone
296,9.866667,1,545.029296875,336.2705383300781,785.467041015625,536.34130859375,entrance_zone
297,9.9,1,549.7689819335938,326.2810363769531,792.1770629882812,533.874755859375,entrance_zone
298,9.933333,1,551.7764282226562,317.73828125,799.7966918945312,531.4659423828125,entrance_zone
299,9.966667,1,547.7037963867188,305.154052734375,805.4025268554688,530.1725463867188,entrance_zone
300,10.0,1,552.513427734375,298.2252197265625,810.6435546875,529.1627197265625,entrance_zone
301,10.033333,1,549.3837890625,291.37298583984375,813.8767700195312,528.5176391601562,entrance_zone
302,10.066667,1,550.1783447265625,287.8875732421875,817.7055053710938,527.6860961914062,entrance_zone
303,10.1,1,548.7406005859375,286.9547424316406,820.1953125,527.0828247070312,entrance_zone
304,10.133333,1,548.4747924804688,286.5035400390625,822.3248901367188,526.6146240234375,entrance_zone
305,10.166667,1,548.8567504882812,286.5406188964844,824.729248046875,525.6524047851562,entrance_zone
306,10.2,1,547.512939453125,286.75738525390625,827.01708984375,524.3773193359375,entrance_zone
307,10.233333,1,547.7894287109375,286.4972839355469,828.1755981445312,522.341064453125,entrance_zone
308,10.266667,1,546.670654296875,285.83642578125,828.9590454101562,522.5250244140625,entrance_zone
309,10.3,1,547.2620239257812,285.9945373535156,829.91796875,520.9909057617188,entrance_zone
310,10.333333,1,547.9200439453125,285.84490966796875,830.7762451171875,520.2236328125,entrance_zone
311,10.366667,1,547.9138793945312,286.06854248046875,831.588623046875,518.3071899414062,entrance_zone
312,10.4,1,547.5523681640625,285.7169189453125,832.4613037109375,516.7936401367188,entrance_zone
313,10.433333,1,547.9932861328125,285.1076354980469,832.8734741210938,516.3156127929688,entrance_zone
314,10.466667,1,550.4031982421875,284.5596618652344,833.5297241210938,515.8014526367188,entrance_zone
315,10.5,1,550.3781127929688,284.4349670410156,833.8786010742188,515.4854736328125,entrance_zone
316,10.533333,1,549.6259765625,284.6114196777344,834.4505615234375,516.435546875,entrance_zone
317,10.566667,1,551.2938842773438,284.7929382324219,834.8971557617188,515.1255493164062,entrance_zone
318,10.6,1,547.6381225585938,284.84552001953125,835.3477783203125,515.3741455078125,entrance_zone
319,10.633333,1,547.0739135742188,285.0747375488281,835.525146484375,514.3341674804688,entrance_zone
320,10.666667,1,547.9186401367188,284.92132568359375,835.8299560546875,514.7545166015625,entrance_zone
321,10.7,1,546.9649047851562,284.67169189453125,836.1766357421875,514.1123046875,entrance_zone
322,10.733333,1,547.627197265625,284.7040710449219,836.326904296875,513.6268920898438,entrance_zone
323,10.766667,1,547.494384765625,284.83270263671875,836.8084106445312,513.135986328125,entrance_zone
324,10.8,1,547.7820434570312,285.37298583984375,837.1944580078125,513.8306884765625,entrance_zone
325,10.833333,1,547.5831298828125,285.76202392578125,837.52392578125,513.2377319335938,entrance_zone
326,10.866667,1,547.7349243164062,285.78302001953125,838.1077270507812,513.205078125,entrance_zone
327,10.9,1,547.4151611328125,285.985595703125,838.725830078125,512.4794921875,entrance_zone
328,10.933333,1,547.939697265625,285.9388427734375,838.6515502929688,512.3739624023438,entrance_zone
329,10.966667,1,548.37060546875,285.9773254394531,838.8997802734375,512.4208984375,entrance_zone
330,11.0,1,548.0187377929688,286.19049072265625,839.6466674804688,512.3623657226562,entrance_zone
331,11.033333,1,549.2503051757812,286.3471374511719,839.3693237304688,511.7200622558594,entrance_zone
332,11.066667,1,549.3576049804688,286.03717041015625,839.3836669921875,512.2747802734375,entrance_zone
333,11.1,1,549.1377563476562,285.9371643066406,839.3019409179688,512.5142211914062,entrance_zone
334,11.133333,1,549.035888671875,285.8512268066406,839.0374755859375,512.6759643554688,entrance_zone
335,11.166667,1,547.7649536132812,285.8557434082031,838.6281127929688,512.68359375,entrance_zone
336,11.2,1,548.4229736328125,285.6837158203125,837.8385009765625,512.9202880859375,entrance_zone
337,11.233333,1,548.937744140625,286.2361145019531,837.5165405273438,512.8321533203125,entrance_zone
338,11.266667,1,549.079833984375,286.1908874511719,837.2738037109375,513.105224609375,entrance_zone
339,11.3,1,548.0428466796875,285.7445373535156,836.778564453125,513.3328247070312,entrance_zone
340,11.333333,1,548.0206909179688,285.81121826171875,836.5452270507812,513.58935546875,entrance_zone
341,11.366667,1,548.0880126953125,285.89678955078125,836.3161010742188,513.5451049804688,entrance_zone
342,11.4,1,548.3318481445312,285.8794860839844,836.046875,513.6553344726562,entrance_zone
343,11.433333,1,548.302490234375,285.81256103515625,835.8277587890625,514.108154296875,entrance_zone
344,11.466667,1,548.4017944335938,285.8387756347656,835.5777587890625,513.8672485351562,entrance_zone
345,11.5,1,548.3242797851562,285.8215637207031,835.5300903320312,514.1519775390625,entrance_zone
346,11.533333,1,547.7487182617188,285.7588195800781,835.7716064453125,513.995849609375,entrance_zone
347,11.566667,1,547.7234497070312,285.65704345703125,836.2615356445312,513.968994140625,entrance_zone
348,11.6,1,547.6102294921875,285.4233703613281,836.8838500976562,514.1034545898438,entrance_zone
349,11.633333,1,547.9903564453125,285.4833679199219,837.3593139648438,513.9653930664062,entrance_zone
350,11.666667,1,547.4392700195312,285.27520751953125,837.6348266601562,513.9614868164062,entrance_zone
351,11.7,1,547.4556274414062,285.4415588378906,837.753173828125,514.03271484375,entrance_zone
352,11.733333,1,547.4466552734375,285.2955627441406,837.7659301757812,513.951416015625,entrance_zone
353,11.766667,1,547.3529052734375,285.3609619140625,837.7398681640625,514.2678833007812,entrance_zone
354,11.8,1,547.4297485351562,285.238525390625,837.1874389648438,514.6028442382812,entrance_zone
355,11.833333,1,547.7256469726562,285.4513244628906,837.125,515.2467651367188,entrance_zone
356,11.866667,1,547.8574829101562,285.4807434082031,836.9317626953125,516.1305541992188,entrance_zone
357,11.9,1,548.0714721679688,285.5086975097656,836.4678955078125,517.0184326171875,entrance_zone
358,11.933333,1,547.8290405273438,285.1481018066406,835.9982299804688,518.246337890625,entrance_zone
359,11.966667,1,548.13623046875,285.4019470214844,835.6207885742188,519.6370239257812,entrance_zone
360,12.0,1,548.3353881835938,285.6661071777344,835.5031127929688,520.7849731445312,entrance_zone
361,12.033333,1,548.4163208007812,287.1177062988281,834.7399291992188,521.66064453125,entrance_zone
362,12.066667,1,548.9026489257812,285.8941650390625,834.7545166015625,522.9833984375,entrance_zone
363,12.1,1,548.177001953125,286.4689025878906,833.9667358398438,523.3267822265625,entrance_zone
364,12.133333,1,547.8201904296875,286.59051513671875,833.776123046875,524.1873779296875,entrance_zone
365,12.166667,1,547.9424438476562,287.367919921875,833.674560546875,524.5455932617188,entrance_zone
366,12.2,1,548.2846069335938,289.43316650390625,833.425048828125,525.8580322265625,entrance_zone
367,12.233333,1,549.17236328125,292.051513671875,833.5018920898438,525.7398071289062,entrance_zone
368,12.266667,1,549.2672729492188,297.3345031738281,834.5609130859375,525.084228515625,entrance_zone
369,12.3,1,548.2684936523438,304.1165466308594,833.7379150390625,525.3882446289062,entrance_zone
370,12.333333,1,548.5564575195312,312.9696044921875,834.0158081054688,525.6118774414062,entrance_zone
371,12.366667,1,548.6611938476562,319.4557189941406,834.3292236328125,525.0780029296875,entrance_zone
372,12.4,1,549.3600463867188,323.23956298828125,835.59423828125,524.76416015625,entrance_zone
373,12.433333,1,548.9891357421875,333.69970703125,835.9176635742188,524.3250732421875,entrance_zone
374,12.466667,1,548.1511840820312,335.8731384277344,836.4300537109375,524.3609008789062,entrance_zone
375,12.5,1,548.2493896484375,342.1612243652344,836.6233520507812,523.9097290039062,entrance_zone
376,12.533333,1,548.6338500976562,343.03204345703125,837.4567260742188,522.80029296875,entrance_zone
377,12.566667,1,548.5208129882812,340.84051513671875,837.6520385742188,522.7396850585938,entrance_zone
378,12.6,1,548.6123657226562,342.6446533203125,836.8648071289062,522.8206787109375,entrance_zone
379,12.633333,1,603.7125854492188,338.6932678222656,837.2466430664062,522.4693603515625,entrance_zone
380,12.666667,1,608.2583618164062,341.3037109375,836.619873046875,522.9893798828125,entrance_zone
381,12.7,1,602.6604614257812,343.0091247558594,835.8108520507812,522.963623046875,entrance_zone
382,12.733333,1,607.810302734375,348.327392578125,834.603515625,524.0787353515625,entrance_zone
383,12.766667,1,604.2288208007812,354.0701904296875,833.4246826171875,524.1134033203125,entrance_zone
384,12.8,1,604.9002075195312,353.3296813964844,831.6293334960938,524.0771484375,entrance_zone
385,12.833333,1,603.3777465820312,350.46783447265625,829.8153686523438,524.0479736328125,entrance_zone
386,12.866667,1,548.9249877929688,346.52490234375,827.536376953125,523.4784545898438,entrance_zone
387,12.9,1,548.43212890625,348.4485778808594,825.5802001953125,523.3430786132812,entrance_zone
388,12.933333,1,550.011962890625,345.5013427734375,823.171630859375,523.2290649414062,entrance_zone
389,12.966667,1,549.5178833007812,345.4654846191406,820.4896850585938,522.82080078125,entrance_zone
390,13.0,1,549.6261596679688,345.7866516113281,817.3993530273438,522.6204833984375,entrance_zone
391,13.033333,1,548.9042358398438,345.2181701660156,813.8353271484375,522.6674194335938,entrance_zone
392,13.066667,1,546.8742065429688,345.1918029785156,809.8422241210938,522.6627807617188,entrance_zone
393,13.1,1,545.5404052734375,341.7806701660156,805.50537109375,523.0380249023438,entrance_zone
394,13.133333,1,545.4512329101562,342.50439453125,800.6617431640625,524.6494140625,entrance_zone
395,13.166667,1,545.7290649414062,344.24658203125,794.659423828125,525.34326171875,entrance_zone
