row_idx,frame_idx,source_gid,tracklet_id,assigned_final_gid
424,67,0,0,0
425,67,0,0,0
426,67,1,1,13
427,67,3,12,16
428,68,0,0,0
429,68,0,0,0
430,68,0,0,0
431,68,0,0,0
432,68,0,0,0
433,68,1,1,13
434,68,3,12,16
435,69,0,0,0
436,69,0,0,0
437,69,0,0,0
438,69,0,0,0
439,69,0,0,0
440,69,1,1,13
441,69,2,3,14
442,69,3,12,16
443,70,0,0,0
444,70,0,0,0
445,70,0,0,0
446,70,0,0,0
447,70,0,0,0
448,70,1,1,13
449,70,2,3,14
450,70,3,12,16
451,71,0,0,0
452,71,0,0,0
453,71,0,0,0
454,71,0,0,0
455,71,0,0,0
456,71,1,1,13
457,71,2,3,14
458,71,3,12,16
459,72,0,0,0
460,72,0,0,0
461,72,0,0,0
462,72,0,0,0
463,72,1,1,13
464,72,2,3,14
465,72,3,12,16
466,73,0,0,0
467,73,0,0,0
468,73,0,0,0
469,73,0,0,0
470,73,1,1,13
471,73,2,3,14
472,73,3,12,16
473,74,0,0,0
474,74,0,0,0
475,74,0,0,0
476,74,0,0,0
477,74,1,1,13
478,74,2,3,14
479,74,3,12,16
480,75,0,0,0
481,75,0,0,0
482,75,0,0,0
483,75,1,1,13
484,75,3,12,16
485,76,0,0,0
486,76,0,0,0
487,76,0,0,0
488,76,1,1,13
489,77,0,0,0
490,77,0,0,0
491,77,0,0,0
492,77,1,1,13
493,77,3,12,16
494,78,0,0,0
495,78,0,0,0
496,78,0,0,0
497,78,0,0,0
498,78,1,1,13
499,78,3,12,16
500,79,0,0,0
501,79,0,0,0
502,79,0,0,0
503,79,0,0,0
504,79,1,1,13
505,80,0,0,0
506,80,0,0,0
507,80,0,0,0
508,80,0,0,0
509,80,1,1,13
510,81,0,0,0
511,81,0,0,0
512,81,0,0,0
513,81,1,1,13
514,82,0,0,0
515,82,0,0,0
516,82,0,0,0
517,82,1,1,13
518,83,0,0,0
519,83,0,0,0
520,83,0,0,0
521,83,1,1,13
522,84,0,0,0
523,84,0,0,0
524,84,0,0,0
525,84,0,0,0
526,84,1,1,13
527,85,0,0,0
528,85,0,0,0
529,85,0,0,0
530,85,0,0,0
531,85,1,1,13
532,86,0,0,0
533,86,0,0,0
534,86,0,0,0
535,86,0,0,0
536,86,1,1,13
537,87,0,0,0
538,87,0,0,0
539,87,0,0,0
540,87,0,0,0
541,87,0,0,0
542,87,1,1,13
543,88,0,0,0
544,88,0,0,0
545,88,0,0,0
546,88,0,0,0
547,88,0,0,0
548,88,1,1,13
549,89,0,0,0
550,89,0,0,0
551,89,0,0,0
552,89,0,0,0
553,89,1,1,13
554,90,0,0,0
555,90,0,0,0
556,90,0,0,0
557,90,1,1,13
558,91,0,0,0
559,91,0,0,0
560,91,0,0,0
561,91,0,0,0
562,91,0,0,0
563,91,0,0,0
564,91,1,1,13
565,92,0,0,0
566,92,0,0,0
567,92,0,0,0
568,92,0,0,0
569,92,0,0,0
570,92,0,0,0
571,92,1,1,13
572,93,0,0,0
573,93,0,0,0
574,93,0,0,0
575,93,0,0,0
576,93,0,0,0
577,93,1,1,13
578,94,0,0,0
579,94,0,0,0
580,94,0,0,0
581,94,0,0,0
582,94,0,0,0
583,94,1,1,13
584,95,0,0,0
585,95,0,0,0
586,95,0,0,0
587,95,0,0,0
588,95,0,0,0
589,95,1,1,13
590,96,0,0,0
591,96,0,0,0
592,96,0,0,0
593,96,0,0,0
594,96,0,0,0
595,96,1,1,13
596,97,0,0,0
597,97,0,0,0
598,97,0,0,0
599,97,0,0,0
600,97,0,0,0
601,98,0,0,0
602,98,0,0,0
603,98,0,0,0
604,98,0,0,0
605,98,0,0,0
606,99,0,0,0
607,99,0,0,0
608,99,0,0,0
609,99,0,0,0
610,99,0,0,0
611,100,0,0,0
612,100,0,0,0
613,100,0,0,0
614,100,0,0,0
615,100,0,0,0
616,100,0,0,0
617,101,0,0,0
618,101,0,0,0
619,101,0,0,0
620,101,0,0,0
621,101,0,0,0
622,102,0,0,0
623,102,0,0,0
624,102,0,0,0
625,102,2,4,18
626,102,6,16,19
627,103,0,0,0
628,103,0,0,0
629,103,0,0,0
630,103,2,4,18
631,103,6,16,19
632,104,0,0,0
633,104,0,0,0
634,104,0,0,0
635,104,2,4,18
636,104,6,16,19
637,105,0,0,0
638,105,0,0,0
639,105,0,0,0
640,105,2,4,18
641,105,6,16,19
642,106,0,0,0
643,106,0,0,0
644,106,0,0,0
645,106,0,0,0
646,106,2,4,18
647,106,6,16,19
648,107,0,0,0
649,107,0,0,0
650,107,0,0,0
651,107,2,4,18
652,107,6,16,19
653,108,0,0,0
654,108,0,0,0
655,108,2,4,18
656,108,6,16,19
657,109,0,0,0
658,109,0,0,0
659,109,0,0,0
660,109,2,4,18
661,109,6,16,19
662,110,0,0,0
663,110,0,0,0
664,110,2,4,18
666,110,3,13,16
665,110,6,16,19
667,111,0,0,0
668,111,0,0,0
669,111,0,0,0
670,111,0,0,0
671,111,2,4,18
673,111,3,13,16
672,111,6,16,19
674,112,0,0,0
675,112,0,0,0
676,112,0,0,0
677,112,0,0,0
679,112,3,13,16
678,112,6,16,19
680,113,0,0,0
681,113,0,0,0
683,113,3,13,16
682,113,6,16,19
684,114,0,0,0
685,114,0,0,0
687,114,3,13,16
686,114,6,16,19
688,115,0,0,0
689,115,0,0,0
690,115,0,0,0
692,115,3,13,16
691,115,6,16,19
693,116,0,0,0
694,116,0,0,0
696,116,3,13,16
695,116,6,16,19
697,117,0,0,0
698,117,0,0,0
700,117,3,13,16
699,117,6,16,19
701,118,0,0,0
702,118,0,0,0
704,118,3,13,16
703,118,6,16,19
705,119,0,0,0
706,119,0,0,0
707,119,0,0,0
708,119,6,16,19
709,120,0,0,0
710,120,0,0,0
711,120,0,0,0
712,120,6,16,19
713,121,0,0,0
714,121,0,0,0
715,121,0,0,0
716,121,6,16,19
717,122,0,0,0
718,122,0,0,0
719,122,0,0,0
720,122,2,5,18
721,122,6,16,19
722,123,0,0,0
723,123,0,0,0
724,123,6,16,19
725,124,0,0,0
726,124,0,0,0
727,124,0,0,0
728,124,2,5,18
729,124,6,16,19
730,125,0,0,0
731,125,0,0,0
732,125,2,5,18
733,125,6,16,19
734,126,0,0,0
735,126,0,0,0
736,126,2,5,18
737,126,6,16,19
738,127,0,0,0
739,127,0,0,0
740,127,2,5,18
741,127,6,16,19
742,128,0,0,0
743,128,0,0,0
744,128,2,5,18
745,128,6,16,19
746,129,0,0,0
747,129,0,0,0
748,129,2,5,18
749,129,6,16,19
750,130,0,0,0
751,130,0,0,0
752,130,2,5,18
753,130,6,16,19
754,131,0,0,0
755,131,0,0,0
756,131,2,5,18
757,131,6,16,19
758,132,0,0,0
759,132,0,0,0
760,132,2,5,18
761,132,6,16,19
762,133,0,0,0
763,133,0,0,0
764,133,2,5,18
765,133,6,16,19
766,134,0,0,0
767,134,0,0,0
768,134,2,5,18
769,134,6,16,19
770,135,0,0,0
771,135,0,0,0
772,135,2,5,18
773,135,6,16,19
774,136,0,0,0
775,136,0,0,0
776,136,2,5,18
777,136,6,16,19
778,137,0,0,0
779,137,0,0,0
780,137,0,0,0
781,137,2,5,18
782,137,6,16,19
783,138,0,0,0
784,138,0,0,0
785,138,0,0,0
786,138,2,5,18
787,138,6,16,19
788,139,0,0,0
789,139,0,0,0
790,139,0,0,0
791,139,2,5,18
792,139,6,16,19
793,140,0,0,0
794,140,0,0,0
795,140,0,0,0
796,140,2,5,18
797,140,6,16,19
798,141,0,0,0
799,141,0,0,0
800,141,0,0,0
801,141,2,5,18
802,141,6,16,19
803,142,0,0,0
804,142,0,0,0
805,142,0,0,0
806,142,2,5,18
807,142,6,16,19
808,143,0,0,0
809,143,0,0,0
810,143,0,0,0
811,143,2,5,18
812,143,6,16,19
813,144,0,0,0
814,144,0,0,0
815,144,2,5,18
816,144,6,16,19
817,145,0,0,0
818,145,0,0,0
819,145,2,5,18
820,145,6,16,19
821,146,0,0,0
822,146,0,0,0
823,146,2,5,18
824,146,6,16,19
825,147,0,0,0
826,147,0,0,0
827,147,2,5,18
828,147,6,16,19
829,148,0,0,0
830,148,0,0,0
831,148,2,5,18
832,148,6,16,19
833,149,0,0,0
834,149,0,0,0
835,149,2,5,18
836,149,6,16,19
837,150,0,0,0
838,150,0,0,0
839,150,2,5,18
840,150,6,16,19
841,151,0,0,0
842,151,0,0,0
843,151,2,5,18
844,151,6,16,19
845,152,0,0,0
846,152,0,0,0
847,152,2,5,18
848,152,6,16,19
849,153,0,0,0
850,153,0,0,0
851,153,2,5,18
852,153,6,16,19
853,154,0,0,0
854,154,0,0,0
855,154,2,5,18
856,154,6,16,19
857,155,0,0,0
858,155,0,0,0
859,155,0,0,0
860,155,2,5,18
861,155,6,16,19
862,156,0,0,0
863,156,0,0,0
864,156,0,0,0
865,156,2,5,18
866,156,6,16,19
867,157,0,0,0
868,157,0,0,0
869,157,0,0,0
870,157,2,5,18
871,157,6,16,19
872,158,0,0,0
873,158,0,0,0
874,158,0,0,0
875,158,2,5,18
876,158,6,16,19
877,159,0,0,0
878,159,0,0,0
879,159,0,0,0
880,159,6,16,19
881,160,0,0,0
882,160,0,0,0
883,160,0,0,0
884,160,6,16,19
885,161,0,0,0
886,161,0,0,0
887,161,0,0,0
888,161,6,16,19
889,162,0,0,0
890,162,0,0,0
891,162,0,0,0
892,162,6,16,19
893,163,0,0,0
894,163,0,0,0
895,163,0,0,0
896,163,2,6,18
897,163,6,16,19
898,164,0,0,0
899,164,0,0,0
900,164,0,0,0
901,164,2,6,18
902,164,6,16,19
903,165,0,0,0
904,165,0,0,0
905,165,0,0,0
906,165,0,0,0
907,165,2,6,18
908,165,6,16,19
909,166,0,0,0
910,166,0,0,0
911,166,0,0,0
912,166,0,0,0
913,166,2,6,18
914,166,6,16,19
915,167,0,0,0
916,167,0,0,0
917,167,0,0,0
918,167,0,0,0
919,167,2,6,18
920,167,6,16,19
921,168,0,0,0
922,168,0,0,0
923,168,0,0,0
924,168,0,0,0
925,168,2,6,18
926,168,6,16,19
927,169,0,0,0
928,169,0,0,0
929,169,0,0,0
930,169,0,0,0
931,169,6,16,19
932,170,0,0,0
933,170,0,0,0
934,170,0,0,0
935,170,0,0,0
936,170,6,16,19
937,171,0,0,0
938,171,0,0,0
939,171,0,0,0
940,171,0,0,0
941,171,6,16,19
942,172,0,0,0
943,172,0,0,0
944,172,0,0,0
945,172,0,0,0
946,172,6,16,19
947,173,0,0,0
948,173,0,0,0
949,173,0,0,0
950,173,0,0,0
951,173,6,16,19
952,174,0,0,0
953,174,0,0,0
954,174,0,0,0
955,174,0,0,0
956,174,6,16,19
957,175,0,0,0
958,175,0,0,0
959,175,0,0,0
961,175,3,14,16
960,175,6,16,19
962,176,0,0,0
963,176,0,0,0
964,176,0,0,0
966,176,3,14,16
965,176,6,16,19
967,177,0,0,0
968,177,0,0,0
971,177,2,7,21
970,177,3,14,16
969,177,6,16,19
972,178,0,0,0
973,178,0,0,0
976,178,2,7,21
975,178,3,14,16
974,178,6,16,19
977,179,0,0,0
980,179,2,7,21
979,179,3,14,16
978,179,6,16,19
981,180,0,0,0
984,180,2,7,21
983,180,3,14,16
982,180,6,16,19
985,181,0,0,0
988,181,2,7,21
987,181,3,14,16
986,181,6,16,19
989,182,0,0,0
992,182,2,7,21
991,182,3,14,16
990,182,6,16,19
993,183,0,0,0
996,183,2,7,21
995,183,3,14,16
994,183,6,16,19
997,184,0,0,0
1000,184,2,7,21
999,184,3,14,16
998,184,6,16,19
1001,185,0,0,0
1004,185,2,7,21
1003,185,3,14,16
1002,185,6,16,19
1005,186,0,0,0
1008,186,2,7,21
1007,186,3,14,16
1006,186,6,16,19
1009,187,0,0,0
1012,187,2,7,21
1011,187,3,14,16
1010,187,6,16,19
1013,188,0,0,0
1016,188,2,7,21
1015,188,3,14,16
1014,188,6,16,19
1017,189,0,0,0
1020,189,2,7,21
1019,189,3,14,16
1018,189,6,16,19
1021,190,0,0,0
1022,190,0,0,0
1025,190,2,7,21
1024,190,3,14,16
1023,190,6,16,19
1026,191,0,0,0
1027,191,0,0,0
1030,191,2,7,21
1029,191,3,14,16
1028,191,6,16,19
1031,192,0,0,0
1032,192,0,0,0
1035,192,2,7,21
1034,192,3,14,16
1033,192,6,16,19
1036,193,0,0,0
1037,193,0,0,0
1040,193,2,7,21
1039,193,3,14,16
1038,193,6,16,19
1041,194,0,0,0
1042,194,0,0,0
1045,194,2,7,21
1044,194,3,14,16
1043,194,6,16,19
1046,195,0,0,0
1047,195,0,0,0
1050,195,2,7,21
1049,195,3,14,16
1048,195,6,16,19
1051,196,0,0,0
1052,196,0,0,0
1055,196,2,7,21
1054,196,3,14,16
1053,196,6,16,19
1056,197,0,0,0
1057,197,0,0,0
1060,197,2,7,21
1059,197,3,14,16
1058,197,6,16,19
1061,198,0,0,0
1062,198,0,0,0
1065,198,2,7,21
1064,198,3,14,16
1063,198,6,16,19
1066,199,0,0,0
1067,199,0,0,0
1070,199,2,7,21
1069,199,3,14,16
1068,199,6,16,19
1071,200,0,0,0
1072,200,0,0,0
1075,200,2,7,21
1074,200,3,14,16
1073,200,6,16,19
1076,201,0,0,0
1079,201,2,7,21
1078,201,3,14,16
1077,201,6,16,19
1080,202,0,0,0
1083,202,2,7,21
1082,202,3,14,16
1081,202,6,16,19
1084,203,0,0,0
1087,203,2,7,21
1086,203,3,14,16
1085,203,6,16,19
1088,204,0,0,0
1091,204,2,7,21
1090,204,3,14,16
1089,204,6,16,19
1092,205,0,0,0
1095,205,2,7,21
1094,205,3,14,16
1093,205,6,16,19
1096,206,0,0,0
1099,206,2,7,21
1098,206,3,14,16
1097,206,6,16,19
1100,207,0,0,0
1103,207,2,7,21
1102,207,3,14,16
1101,207,6,16,19
1104,208,0,0,0
1106,208,2,7,21
1105,208,6,16,19
1108,209,2,7,21
1107,209,6,16,19
1109,210,0,0,0
1111,210,2,7,21
1110,210,6,16,19
1112,211,0,0,0
1114,211,2,7,21
1113,211,6,16,19
1115,212,0,0,0
1117,212,2,7,21
1116,212,6,16,19
1118,213,0,0,0
1120,213,2,7,21
1119,213,6,16,19
1121,214,0,0,0
1123,214,2,7,21
1122,214,6,16,19
1124,215,0,0,0
1125,215,0,0,0
1127,215,2,7,21
1126,215,6,16,19
1128,216,0,0,0
1129,216,0,0,0
1131,216,2,7,21
1130,216,6,16,19
1132,217,0,0,0
1133,217,0,0,0
1135,217,2,7,21
1134,217,6,16,19
1136,218,0,0,0
1138,218,2,7,21
1137,218,6,16,19
1139,219,0,0,0
1140,219,0,0,0
1142,219,2,7,21
1141,219,6,16,19
1143,220,0,0,0
1144,220,0,0,0
1146,220,2,7,21
1145,220,6,16,19
1147,221,0,0,0
1148,221,0,0,0
1150,221,2,7,21
1149,221,6,16,19
1151,222,0,0,0
1152,222,0,0,0
1154,222,2,7,21
1153,222,6,16,19
1155,223,0,0,0
1156,223,0,0,0
1158,223,2,7,21
1157,223,6,16,19
1159,224,0,0,0
1161,224,2,7,21
1160,224,6,16,19
1162,225,0,0,0
1163,225,0,0,0
1165,225,2,7,21
1164,225,6,16,19
1166,226,0,0,0
1167,226,0,0,0
1170,226,2,7,21
1169,226,3,15,16
1168,226,6,16,19
1171,227,0,0,0
1174,227,2,7,21
1173,227,3,15,16
1172,227,6,16,19
1175,228,0,0,0
1178,228,2,7,21
1177,228,3,15,16
1176,228,6,16,19
1179,229,0,0,0
1182,229,2,7,21
1181,229,3,15,16
1180,229,6,16,19
1183,230,0,0,0
1185,230,2,7,21
1184,230,6,16,19
1186,231,0,0,0
1188,231,2,7,21
1187,231,6,16,19
1189,232,0,0,0
1191,232,2,7,21
1190,232,6,16,19
1192,233,0,0,0
1194,233,2,7,21
1193,233,6,16,19
1195,234,0,0,0
1197,234,2,7,21
1196,234,6,16,19
1198,235,0,0,0
1200,235,2,7,21
1199,235,6,16,19
1201,236,0,0,0
1203,236,2,7,21
1202,236,6,16,19
1204,237,0,0,0
1206,237,2,7,21
1205,237,6,16,19
1207,238,0,0,0
1209,238,2,7,21
1208,238,6,16,19
1210,239,0,0,0
1211,239,0,0,0
1213,239,2,7,21
1212,239,6,16,19
1214,240,0,0,0
1215,240,0,0,0
1217,240,2,7,21
1216,240,6,16,19
1218,241,0,0,0
1219,241,0,0,0
1221,241,2,7,21
1220,241,6,16,19
1222,242,0,0,0
1223,242,0,0,0
1225,242,2,7,21
1224,242,6,16,19
1226,243,0,0,0
1227,243,0,0,0
1229,243,2,7,21
1228,243,6,16,19
1230,244,0,0,0
1231,244,0,0,0
1233,244,2,7,21
1232,244,6,16,19
1234,245,0,0,0
1235,245,0,0,0
1237,245,2,7,21
1236,245,6,16,19
1238,246,0,0,0
1239,246,0,0,0
1241,246,2,7,21
1240,246,6,16,19
1242,247,0,0,0
1243,247,0,0,0
1245,247,2,7,21
1244,247,6,16,19
1246,248,0,0,0
1247,248,0,0,0
1248,248,0,0,0
1250,248,2,7,21
1249,248,6,16,19
1251,249,0,0,0
1252,249,0,0,0
1254,249,2,7,21
1253,249,6,16,19
1255,250,0,0,0
1256,250,0,0,0
1258,250,2,7,21
1257,250,6,16,19
1259,251,0,0,0
1260,251,0,0,0
1262,251,2,7,21
1261,251,6,16,19
1263,252,0,0,0
1264,252,0,0,0
1266,252,2,7,21
1265,252,6,16,19
1267,253,0,0,0
1268,253,0,0,0
1269,253,6,16,19
1270,254,0,0,0
1271,254,0,0,0
1272,254,6,16,19
1273,255,0,0,0
1275,255,2,8,21
1274,255,6,16,19
1276,256,0,0,0
1278,256,2,8,21
1277,256,6,16,19
1279,257,0,0,0
1281,257,2,8,21
1280,257,6,16,19
1282,258,0,0,0
1284,258,2,8,21
1283,258,6,16,19
1285,259,0,0,0
1287,259,2,8,21
1286,259,6,16,19
1288,260,0,0,0
1290,260,2,8,21
1289,260,6,16,19
1291,261,0,0,0
1293,261,2,8,21
1292,261,6,16,19
1294,262,0,0,0
1296,262,2,8,21
1295,262,6,16,19
1297,263,0,0,0
1299,263,2,8,21
1298,263,6,16,19
1300,264,0,0,0
1301,264,0,0,0
1303,264,2,8,21
1302,264,6,16,19
1304,265,0,0,0
1305,265,0,0,0
1307,265,2,8,21
1306,265,6,16,19
1308,266,0,0,0
1309,266,0,0,0
1311,266,2,8,21
1310,266,6,16,19
1312,267,0,0,0
1313,267,0,0,0
1314,267,0,0,0
1315,267,6,16,19
1316,268,0,0,0
1317,268,0,0,0
1318,268,0,0,0
1319,268,0,0,0
1320,268,6,16,19
1321,269,0,0,0
1322,269,0,0,0
1323,269,0,0,0
1324,269,0,0,0
1325,269,6,16,19
1326,270,0,0,0
1327,270,0,0,0
1328,270,0,0,0
1329,270,0,0,0
1330,270,6,16,19
1331,271,0,0,0
1332,271,0,0,0
1333,271,0,0,0
1335,271,2,9,21
1334,271,6,16,19
1336,272,0,0,0
1337,272,0,0,0
1338,272,0,0,0
1340,272,2,9,21
1339,272,6,16,19
1341,273,0,0,0
1342,273,0,0,0
1343,273,0,0,0
1345,273,2,9,21
1344,273,6,16,19
1346,274,0,0,0
1347,274,0,0,0
1348,274,0,0,0
1350,274,2,9,21
1349,274,6,16,19
1351,275,0,0,0
1352,275,0,0,0
1353,275,0,0,0
1355,275,2,9,21
1354,275,6,16,19
1356,276,0,0,0
