tracklet_id,local_track_id,source_gid,final_gid,start_frame,end_frame,entry_side,exit_side,motion_dx,motion_dy,median_h_ratio,median_aspect,quality,num_rows,num_clean_embeds,clean_embed_count,upper_topk_count,lower_topk_count
188,3,3,23,950,959,center,center,-0.8334290385246277,0.5526264309883118,0.19491519033908844,1.0175715684890747,0.9749767594502304,10,4,4,4,4
34,1,1,22,959,963,right,right,0.988858699798584,0.14885708689689636,0.21393270790576935,0.46941834688186646,0.8171621433436227,5,2,2,2,2
189,3,3,23,964,970,center,center,0.27322837710380554,0.9619491696357727,0.1984853595495224,1.0306127071380615,0.8996056319050765,6,2,2,2,2
35,1,1,22,967,999,right,right,-0.114312082529068,-0.9934449195861816,0.21408507227897644,0.4694630205631256,0.8223553917364923,33,10,10,8,8
190,3,3,23,983,1006,center,center,-0.9541294574737549,-0.2993943691253662,0.20406359434127808,0.6045632362365723,0.8840473807171463,22,8,8,8,8
191,3,3,23,1014,1015,center,center,-0.9995278716087341,-0.030727187171578407,0.2096189558506012,0.9020264148712158,0.9788690646989975,2,1,1,1,1
192,3,3,23,1018,1030,center,center,0.8713241219520569,0.49070796370506287,0.20723073184490204,0.7090062499046326,0.8911893777829409,13,5,5,5,5
193,3,3,23,1033,1034,center,center,0.9498552680015564,0.3126899302005768,0.22526954114437103,0.8953557014465332,0.9463564995797592,2,1,1,1,1
36,1,1,22,1052,1053,right,right,-0.6167709827423096,-0.7871426939964294,0.21555496752262115,0.43601343035697937,0.8067879719071768,2,1,1,1,1
194,3,3,23,1054,1061,center,center,-0.5404686331748962,-0.8413641452789307,0.22944149374961853,0.9728028774261475,0.9718691000013786,8,3,3,3,3
37,1,1,22,1060,1089,right,right,0.9959686994552612,0.08970141410827637,0.2168065309524536,0.4497107267379761,0.8236000373151651,30,10,10,8,8
38,1,1,22,1092,1105,right,right,-0.9928532242774963,0.11934205889701843,0.21542952954769135,0.4657146632671356,0.827278955060285,13,5,5,5,5
39,1,1,22,1110,1119,right,right,-0.7481227517127991,0.6635603308677673,0.21608491241931915,0.44473785161972046,0.8194921446839605,10,4,4,4,4
195,3,3,23,1113,1125,center,center,-0.9598772525787354,0.2804203927516937,0.24283453822135925,0.8097918033599854,0.9678206065034709,10,4,4,4,4
196,3,3,23,1128,1131,center,center,0.5384882688522339,0.8426330089569092,0.238770991563797,0.7759398221969604,0.9660944945759615,4,2,2,2,2
40,1,1,22,1147,1176,right,right,-0.9996402859687805,0.026820393279194832,0.21542170643806458,0.4589911103248596,0.8257741955856419,30,10,10,8,8
41,1,1,22,1184,1186,right,right,-0.9685907363891602,0.248660609126091,0.21413159370422363,0.4629414975643158,0.8233741322616003,3,1,1,1,1
42,1,1,22,1189,1220,right,right,0.5532299280166626,-0.8330284953117371,0.21650493144989014,0.462759405374527,0.8314144135915236,32,10,10,8,8
197,3,3,23,1192,1195,center,center,-0.7894186973571777,-0.6138551235198975,0.29740163683891296,0.7128990888595581,0.9863675871799715,4,2,2,2,2
198,3,3,23,1200,1203,center,center,0.03781687468290329,0.9992846846580505,0.24228861927986145,0.7171890139579773,1.0,3,1,1,1,1
199,3,3,23,1207,1207,center,center,0.0,0.0,0.2971384525299072,0.7127965688705444,1.0,1,1,1,1,1
200,3,3,23,1212,1212,center,center,0.0,0.0,0.27342915534973145,0.7243577241897583,1.0,1,1,1,1,1
43,1,1,22,1223,1225,right,right,0.47127655148506165,0.8819854855537415,0.21601295471191406,0.46198710799217224,0.8282608695652174,3,1,1,1,1
44,1,1,22,1228,1228,right,right,0.0,0.0,0.21661987900733948,0.4597052037715912,0.8282608695652174,1,1,1,1,1
45,1,1,22,1239,1241,right,right,0.9480504989624023,-0.31811997294425964,0.21222439408302307,0.440670907497406,0.8071611253196931,3,1,1,1,1
46,1,1,22,1244,1246,right,right,0.8960177302360535,-0.44401824474334717,0.21340502798557281,0.452489972114563,0.8185330654000731,3,1,1,1,1
47,1,1,22,1260,1262,right,right,0.9957584142684937,0.09200669825077057,0.21703526377677917,0.4707220792770386,0.8316176470588235,3,1,1,1,1
48,1,1,22,1273,1283,right,right,0.9954454898834229,-0.09533253312110901,0.2178732305765152,0.4621110260486603,0.8327365728900256,11,4,4,4,4
49,1,1,22,1289,1289,right,right,0.0,0.0,0.21733377873897552,0.45135098695755005,0.8264340518816222,1,1,1,1,1
50,1,1,22,1292,1301,right,right,-0.994753360748291,-0.10230235010385513,0.21755963563919067,0.4805191159248352,0.8386680215564486,10,4,4,4,4
51,1,1,22,1304,1304,right,right,0.0,0.0,0.219828262925148,0.4669852554798126,0.8381713554987212,1,1,1,1,1
52,1,1,22,1307,1311,right,right,0.9944312572479248,-0.10538719594478607,0.21961548924446106,0.46744298934936523,0.8389705882352941,5,2,2,2,2
53,1,1,22,1319,1324,right,right,0.5191824436187744,0.8546633720397949,0.21513649821281433,0.47574716806411743,0.8349744245524297,6,2,2,2,2
54,1,1,22,1328,1328,right,right,0.0,0.0,0.2173185646533966,0.45440590381622314,0.8298136645962733,1,1,1,1,1
55,1,1,22,1331,1331,right,right,0.0,0.0,0.21618278324604034,0.4651864171028137,0.8282608695652174,1,1,1,1,1
56,1,1,22,1345,1353,right,right,-0.21333706378936768,-0.9769786596298218,0.21571829915046692,0.4768906235694885,0.8338554987212277,9,3,3,3,3
57,1,1,22,1369,1387,right,right,-0.8160440325737,-0.5779896974563599,0.21697789430618286,0.47876524925231934,0.8383181533482958,19,7,7,7,7
58,1,1,22,1401,1403,right,right,0.9812859296798706,0.1925562173128128,0.2160995751619339,0.5135918259620667,0.8551150895140665,3,1,1,1,1
59,1,1,22,1406,1407,right,right,-0.7718724012374878,0.6357775330543518,0.21634243428707123,0.4934203624725342,0.8416879795396419,2,1,1,1,1
201,3,3,23,1410,1417,center,center,-0.9956428408622742,-0.09324908256530762,0.275459349155426,0.6788183450698853,1.0,8,3,3,3,3
202,3,3,23,1422,1424,center,center,-0.1615716516971588,-0.9868609309196472,0.2937438189983368,0.5304412245750427,1.0,3,1,1,1,1
60,1,1,22,1424,1424,right,right,0.0,0.0,0.2165224850177765,0.5095230340957642,0.8517583120204604,1,1,1,1,1
203,3,3,23,1427,1427,center,center,0.0,0.0,0.18782474100589752,1.0264379978179932,0.9829009864815491,1,1,1,1,1
61,1,1,22,1433,1439,right,right,-0.6134271025657654,-0.7897513508796692,0.2149495780467987,0.5011494755744934,0.8450447570332481,7,3,3,3,3
62,1,1,22,1460,1462,right,right,-0.6467742323875427,0.7626815438270569,0.21412420272827148,0.4811253547668457,0.8333759590792839,2,1,1,1,1
63,1,1,22,1478,1478,right,right,0.0,0.0,0.21500347554683685,0.47620052099227905,0.8349744245524297,1,1,1,1,1
64,1,1,22,1481,1485,right,right,0.3450712263584137,-0.9385765194892883,0.2146129608154297,0.49320682883262634,0.8375662221410303,5,2,2,2,2
65,1,1,22,1489,1504,right,right,-0.954098641872406,0.29949241876602173,0.21359078586101532,0.49804309010505676,0.836399342345634,15,5,5,5,5
66,1,1,22,1509,1519,right,right,-0.8101815581321716,-0.5861790180206299,0.2131536602973938,0.5108933448791504,0.8454386645962733,11,4,4,4,4
204,3,3,23,1516,1600,center,center,0.8217678666114807,-0.5698223114013672,0.19305379688739777,0.786945104598999,0.9108515799125927,85,10,10,8,8
67,1,1,22,1524,1524,right,right,0.0,0.0,0.21534742414951324,0.5136324763298035,0.8517583120204604,1,1,1,1,1
68,1,1,22,1528,1659,right,right,0.9495670795440674,-0.31356388330459595,0.2152203470468521,0.4706224203109741,0.8396898976982097,132,10,10,8,8
205,3,3,23,1624,1626,center,center,-0.9769403338432312,0.21351252496242523,0.3025389611721039,0.7206980586051941,1.0,3,1,1,1,1
206,3,3,23,1629,1629,center,center,0.0,0.0,0.3021806478500366,0.6471021175384521,1.0,1,1,1,1,1
69,1,1,22,1667,1749,right,right,0.8994193077087402,-0.4370868504047394,0.21510440111160278,0.46079903841018677,0.8279959810010962,82,10,10,8,8
207,3,3,23,1696,1737,center,center,-0.24321027100086212,-0.9699735641479492,0.2319248914718628,0.8837157487869263,1.0,42,10,10,8,8
208,3,3,23,1749,1810,center,center,-0.9772111177444458,-0.21226969361305237,0.22794212400913239,0.9009669423103333,1.0,58,10,10,8,8
70,1,1,22,1758,1769,right,right,-0.9714938998222351,-0.23706449568271637,0.21595898270606995,0.4502309560775757,0.8216215290464013,11,4,4,4,4
71,1,1,22,1800,1856,right,right,-0.9738741517066956,0.2270885556936264,0.21406249701976776,0.4663770794868469,0.8307407745706978,57,10,10,8,8
209,3,3,23,1831,1855,center,center,-0.8045143485069275,0.5939332246780396,0.21099741756916046,0.530808687210083,0.8718533065400073,24,8,8,8,8
72,1,1,22,1859,1873,right,right,0.5165390968322754,-0.8562635779380798,0.21418055891990662,0.48104920983314514,0.8330608330288637,14,5,5,5,5
73,1,1,22,1876,1892,right,right,-0.3070179522037506,0.9517037272453308,0.2148272842168808,0.46773388981819153,0.8300077639751553,17,6,6,6,6
74,1,1,22,1904,1908,right,right,-0.9974939227104187,0.07075189054012299,0.21639126539230347,0.46772292256355286,0.8324168797953964,5,2,2,2,2
75,1,1,22,1920,1921,right,right,0.8894455432891846,0.4570412039756775,0.21352289617061615,0.5002186894416809,0.845044757033248,2,1,1,1,1
76,1,1,22,1945,1951,right,right,0.9642791152000427,0.26488831639289856,0.2117222100496292,0.5104897022247314,0.8416879795396419,6,2,2,2,2
77,1,1,22,1954,1967,right,right,0.991032063961029,0.1336243897676468,0.21208810806274414,0.4615305960178375,0.8243960084033614,11,4,4,4,4
78,1,1,22,1970,2011,right,right,-0.7019196152687073,0.7122563123703003,0.21411781013011932,0.46280086040496826,0.8322250639386188,41,10,10,8,8
79,1,1,22,2020,2039,right,right,0.6037086248397827,0.7972050309181213,0.2120063155889511,0.4857639968395233,0.8280781877968578,20,7,7,7,7
80,1,1,22,2042,2057,right,right,0.9246909618377686,-0.38071855902671814,0.21262666583061218,0.4545776844024658,0.8174826452320058,16,6,6,6,6
210,3,3,23,2054,2059,center,center,-0.9766110181808472,-0.215013787150383,0.2117922604084015,0.6210864782333374,0.9147917936654335,5,2,2,2,2
81,1,1,22,2060,2069,right,right,-0.9998420476913452,-0.017775442451238632,0.2138512283563614,0.4804847240447998,0.8304701772013153,10,4,4,4,4
211,3,3,23,2074,2074,center,center,0.0,0.0,0.17483727633953094,0.7767337560653687,0.85,1,1,1,1,1
212,3,3,23,2078,2099,center,center,-0.9886696934700012,-0.15010735392570496,0.22505857050418854,0.7359293699264526,0.9845125822067957,22,8,8,8,8
82,1,1,22,2096,2099,right,right,0.9715086817741394,0.23700393736362457,0.2109944224357605,0.47820740938186646,0.8220496894409938,4,2,2,2,2
213,3,3,23,2102,2111,center,center,-0.8658697605133057,0.5002695918083191,0.2985787093639374,0.6294370889663696,1.0,10,4,4,4,4
83,1,1,22,2106,2249,right,right,-0.646842360496521,-0.7626237869262695,0.21176710724830627,0.4672350585460663,0.8301584764340518,143,10,10,8,8
84,1,1,22,2254,2259,right,right,-0.3800843060016632,-0.9249519109725952,0.2135780304670334,0.4513925313949585,0.8159641030325173,6,2,2,2,2
85,1,1,22,2262,2282,right,right,0.855534017086029,-0.5177465677261353,0.21485590934753418,0.451408326625824,0.8207480818414322,20,7,7,7,7
86,1,1,22,2290,2314,right,right,0.9000449776649475,-0.4357970356941223,0.2166500836610794,0.44493600726127625,0.8239861161856046,25,10,10,8,8
87,1,1,22,2318,2328,right,right,-0.6976016163825989,0.716485857963562,0.2146938592195511,0.449849396944046,0.8208736755571795,11,4,4,4,4
88,1,1,22,2343,2359,right,right,0.8839564323425293,0.46756938099861145,0.21731430292129517,0.4435112774372101,0.8207975581536963,17,6,6,6,6
89,1,1,22,2363,2369,right,right,0.21242082118988037,0.9771783351898193,0.2165321409702301,0.4477774500846863,0.8209231518694434,7,3,3,3,3
90,1,1,22,2377,2381,right,right,-0.9246557950973511,0.38080382347106934,0.21662472188472748,0.44675412774086,0.8215473145780051,5,2,2,2,2
91,1,1,22,2389,2477,right,right,-0.9811167120933533,0.19341696798801422,0.21660470962524414,0.4504272937774658,0.8271670624771648,88,10,10,8,8
92,1,1,22,2486,2499,right,right,0.6564247012138367,0.754391610622406,0.2142215520143509,0.46554213762283325,0.828411582024114,14,5,5,5,5
93,1,1,22,2508,2589,right,right,-0.10929509252309799,-0.9940093159675598,0.2136106789112091,0.48303094506263733,0.8360613810741688,82,10,10,8,8
216,10,10,127,2515,2618,center,center,-0.8776347637176514,-0.4793298542499542,0.29040801525115967,0.6086146831512451,1.0,104,10,10,8,8
94,1,1,22,2598,2600,right,right,0.018272640183568,-0.9998330473899841,0.21520398557186127,0.4518163502216339,0.820040189989039,3,1,1,1,1
95,1,1,22,2603,2607,right,right,0.07356368005275726,0.9972905516624451,0.21576589345932007,0.4481528401374817,0.8223008768724882,5,2,2,2,2
96,1,1,22,2610,2613,right,right,0.01868307776749134,-0.9998254179954529,0.2160533219575882,0.4477801024913788,0.8181905370843989,3,1,1,1,1
97,1,1,22,2618,2733,right,right,0.4423190951347351,-0.8968576788902283,0.2172945737838745,0.45967182517051697,0.8351730909755206,115,10,10,8,8
217,10,10,127,2621,2653,center,center,0.3344406485557556,0.942416787147522,0.28768444061279297,0.7629448771476746,1.0,33,10,10,8,8
218,10,10,127,2656,2670,center,center,0.9336023926734924,0.35831066966056824,0.2883457541465759,0.6054257750511169,1.0,15,5,5,5,5
219,10,10,127,2673,2887,center,center,0.2017383873462677,-0.9794394373893738,0.27882492542266846,0.6212223768234253,1.0,215,10,10,8,8
98,1,1,22,2740,2749,right,right,0.6120492815971375,0.7908195853233337,0.21956679224967957,0.44647547602653503,0.8287175739861161,10,4,4,4,4
99,1,1,22,2755,2757,right,right,0.7517311573028564,-0.659469723701477,0.2169094979763031,0.47854363918304443,0.8383312020460358,3,1,1,1,1
100,1,1,22,2763,2805,right,right,-0.006524148862808943,-0.9999787211418152,0.21407902240753174,0.4735698699951172,0.8350292290829376,43,10,10,8,8
101,1,1,22,2810,2838,right,right,-0.3510676622390747,0.9363501071929932,0.21542982757091522,0.451913058757782,0.8324419985385457,27,10,10,8,8
102,1,1,22,2845,2879,right,right,0.9821070432662964,0.18832336366176605,0.21405331790447235,0.46372905373573303,0.8300351662404093,35,10,10,8,8
103,1,1,22,2882,2913,right,right,-0.40585699677467346,-0.9139366149902344,0.21371158957481384,0.4586807191371918,0.8237828827183048,31,10,10,8,8
104,1,1,22,2920,2964,right,right,0.9206678867340088,0.39034682512283325,0.211750328540802,0.469821959733963,0.825365363536719,43,10,10,8,8
105,1,1,22,2968,2989,right,right,-0.9917195439338684,0.12842223048210144,0.21282958984375,0.47275954484939575,0.8256870139360093,21,7,7,7,7
233,11,11,141,2988,3006,center,center,0.15597017109394073,0.9877617359161377,0.28483423590660095,0.8668943047523499,1.0,19,7,7,7,7
106,1,1,22,3004,3174,right,right,-0.9992173314094543,0.039557717740535736,0.2167065292596817,0.4507575035095215,0.8299278407014979,168,10,10,8,8
107,1,1,22,3177,3242,right,right,-0.6938785314559937,-0.7200920581817627,0.21570366621017456,0.4502348303794861,0.8282631530873219,65,10,10,8,8
220,10,10,127,3229,3257,center,center,-0.7305311560630798,0.6828794479370117,0.24098874628543854,0.6328006982803345,0.9995962732919255,29,10,10,8,8
108,1,1,22,3248,3296,right,right,0.20542842149734497,-0.978672206401825,0.21585898101329803,0.4614468812942505,0.832757124588966,48,10,10,8,8
221,10,10,127,3260,3267,center,center,-0.2499644160270691,-0.9682549834251404,0.196847066283226,1.0224205255508423,1.0,8,3,3,3,3
222,10,10,127,3270,3271,center,center,-0.10705651342868805,0.9942529201507568,0.20239046216011047,0.9996005892753601,1.0,2,1,1,1,1
223,10,10,127,3279,3279,center,center,0.0,0.0,0.19208401441574097,1.0494184494018555,1.0,1,1,1,1,1
224,10,10,127,3287,3304,center,center,0.6833509206771851,-0.7300900816917419,0.24194210767745972,0.8333136439323425,1.0,17,6,6,6,6
109,1,1,22,3300,3302,right,right,-0.18549127876758575,0.9826459288597107,0.21816860139369965,0.4439583718776703,0.8245615637559371,3,1,1,1,1
110,1,1,22,3305,3410,right,right,0.763343095779419,0.6459933519363403,0.21458256244659424,0.4457366168498993,0.8190354402630616,104,10,10,8,8
111,1,1,22,3413,3419,right,right,0.8527625203132629,-0.5222987532615662,0.2116885930299759,0.44629716873168945,0.8109365485324566,7,3,3,3,3
112,1,1,22,3455,3458,right,right,0.038470927625894547,-0.9992597699165344,0.2153998166322708,0.442207932472229,0.8189326817683595,4,2,2,2,2
113,1,1,22,3467,3469,right,right,-0.7145290374755859,-0.6996058225631714,0.21586135029792786,0.4402397871017456,0.8133723054439167,2,1,1,1,1
114,1,1,22,3476,3481,right,right,-0.982623279094696,0.18561112880706787,0.21620279550552368,0.4626281261444092,0.8265824808184143,6,2,2,2,2
115,1,1,22,3492,3492,right,right,0.0,0.0,0.21633046865463257,0.4448975622653961,0.8215473145780051,1,1,1,1,1
116,1,1,22,3495,3587,right,right,0.8439900279045105,0.5363588929176331,0.21591168642044067,0.4820961356163025,0.8512879064669348,92,10,10,8,8
117,1,1,22,3612,3613,right,right,0.8727266192436218,0.4882091283798218,0.21528993546962738,0.45394283533096313,0.8215473145780051,2,1,1,1,1
118,1,1,22,3625,3643,right,right,-0.2969101369380951,0.9549054503440857,0.21445335447788239,0.449326753616333,0.8179654470483845,19,7,7,7,7
234,13,13,159,3648,3658,center,center,-0.9672803282737732,-0.253710001707077,0.2674807906150818,0.8173707723617554,0.9726889204074274,11,4,4,4,4
119,1,1,22,3649,3651,right,right,-0.9998964071273804,0.014393025077879429,0.21425753831863403,0.4484390616416931,0.820040189989039,3,1,1,1,1
120,1,1,22,3659,3669,right,right,-0.9479077458381653,0.31854507327079773,0.21303288638591766,0.44703179597854614,0.816877511874315,10,4,4,4,4
225,10,10,127,3663,3672,center,center,0.7171179056167603,0.6969518661499023,0.2203308343887329,0.877703070640564,0.9889601409885695,10,4,4,4,4
235,13,13,159,3666,3669,center,center,0.7382577061653137,0.6745187044143677,0.26714760065078735,0.7343603372573853,0.977920281977139,4,2,2,2,2
121,1,1,22,3673,3681,right,right,-0.9999088048934937,0.01350389327853918,0.21500049531459808,0.4439260959625244,0.8193094629156009,9,3,3,3,3
226,10,10,127,3676,3679,center,center,0.9687196612358093,0.24815773963928223,0.2319473773241043,0.9003103971481323,1.0,4,2,2,2,2
227,10,10,127,3688,3689,center,center,0.3994295299053192,-0.916763961315155,0.2624746263027191,0.8059706687927246,1.0,2,1,1,1,1
122,1,1,22,3690,3694,right,right,0.8136802315711975,-0.5813127160072327,0.21555335819721222,0.44444283843040466,0.8174483924004384,5,2,2,2,2
123,1,1,22,3697,3705,right,right,0.28343111276626587,0.9589925408363342,0.21459010243415833,0.451803594827652,0.8205425648520278,9,3,3,3,3
228,10,10,127,3697,3699,center,center,0.3396780788898468,0.9405417442321777,0.22939898073673248,0.9836711883544922,1.0,3,1,1,1,1
229,10,10,127,3703,3703,center,center,0.0,0.0,0.3031390607357025,0.7052661776542664,1.0,1,1,1,1,1
230,10,10,127,3712,3725,center,center,0.8643941283226013,0.5028148293495178,0.26388078927993774,0.790917694568634,1.0,14,5,5,5,5
124,1,1,22,3727,3727,right,right,0.0,0.0,0.21544957160949707,0.44262513518333435,0.8181905370843989,1,1,1,1,1
125,1,1,22,3733,3735,right,right,-0.3116205632686615,-0.9502066373825073,0.21588502824306488,0.4498971104621887,0.8215473145780051,3,1,1,1,1
231,10,10,127,3742,3773,center,center,-0.9984168410301208,-0.05624697729945183,0.21578429639339447,0.6156284809112549,0.9433663682864448,30,10,10,8,8
126,1,1,22,3753,3754,center,center,0.9996625781059265,-0.025975439697504044,0.21783070266246796,0.866832971572876,0.9835394792938097,2,1,1,1,1
236,15,15,170,3766,3770,center,center,0.8514832258224487,-0.5243818163871765,0.17022265493869781,0.8034440279006958,0.8367713377213497,5,2,2,2,2
127,1,1,22,3767,3775,center,center,-0.9977227449417114,0.06744900345802307,0.2171534150838852,0.7994789481163025,0.9797129729658338,9,3,3,3,3
128,1,1,22,3778,3786,center,center,-0.9991601705551147,-0.04097476974129677,0.21688932180404663,0.7573456764221191,0.9614130434782608,8,3,3,3,3
232,10,10,127,3790,3812,center,center,0.41287288069725037,-0.9107887148857117,0.2400606870651245,0.5727344751358032,0.9125565171720862,23,8,8,8,8
237,15,15,170,3804,3816,center,center,0.2825178802013397,0.9592620134353638,0.2677644193172455,0.7934681177139282,1.0,13,5,5,5,5
238,15,15,170,3819,3825,center,center,-0.561337947845459,-0.8275866508483887,0.26406219601631165,0.7667286992073059,1.0,7,3,3,3,3
239,15,15,170,3830,3837,center,center,0.9716914296150208,-0.23625342547893524,0.2630726099014282,0.784087061882019,1.0,8,3,3,3,3
240,15,15,170,3842,3845,center,center,-0.9678578972816467,-0.25149768590927124,0.2627887427806854,0.7722676992416382,1.0,4,2,2,2,2
241,15,15,170,3848,3866,center,right,0.3477385938167572,-0.9375914931297302,0.2640383541584015,0.7691349983215332,0.9785779529202986,19,7,7,7,7
242,15,15,170,3875,3877,center,center,-0.576118528842926,-0.8173661828041077,0.2633453905582428,0.7698022723197937,1.0,3,1,1,1,1
