a_ratio,cur_quality,deep_sim,gap,h_ratio,lower_topk,motion_score,new_tracklet_id,part_topk,prev_final_gid,prev_quality,prev_source_gid,prev_tracklet_id,quality_score,reason,rerank_penalty,rerank_score,score,shape_size,side_score,status,time_score,topk_sim,upper_lower,upper_topk
0.732959931145388,1.0,0.6454033851623535,184.0,0.9935106173443093,0.9029339551925659,0.12383458018302917,13,0.9538991181055706,9,1.0,1,5,1.0,scored,0.0,0.8118030815246602,0.8118030815246602,0.8892903428647407,1.0,candidate,0.8459688610923781,0.668064072728157,0.9507327944040298,0.9939431746800741
0.5299897432212974,1.0,0.28982609510421753,176.0,0.5069991619320172,0.7849508921305338,0.5,13,0.8805919440587362,10,0.8445652173913043,1,6,0.919002294551708,scored,0.0,0.5061757822429064,0.5061757822429064,0.5161953944477293,1.0,candidate,0.8521437889662113,0.28850317001342773,0.8789625883102418,0.9557384848594666
0.80704326202566,1.0,0.7735238075256348,320.0,0.9900875008369002,0.8916286031405131,0.03738671541213989,13,0.9332700657844544,9,1.0,1,4,1.0,scored,0.0,0.8662980780021999,0.8915154985070008,0.9168698053124041,1.0,candidate,0.7475836370778213,0.7947243452072144,0.9138423621654511,0.9659883578618368
0.6340752027143486,1.0,0.7303037047386169,349.0,0.879779576053599,0.8376339872678121,0.2588569223880768,13,0.9107695508003235,9,0.9861123028153479,1,3,0.9930318740178222,scored,0.0,0.8213480501392273,0.8443006326722959,0.7814978267178989,1.0,candidate,0.7281321465494316,0.7439947575330734,0.9001275539398195,0.9682332078615824
0.7745401180297194,1.0,0.6807783842086792,634.0,0.9243967701101283,0.9879544178644816,0.8155354857444763,13,0.9693549156188965,9,1.0,1,1,1.0,scored,0.0,0.80457600383715,0.8303522545092661,0.8644541092779648,1.0,candidate,0.5619380669241434,0.70070581138134,0.9238785237073899,0.9547410209973654
0.7895368301666322,1.0,0.4553283452987671,171.0,0.8538524073921255,0.8600530028343201,0.016308844089508057,13,0.9147860980033875,9,0.62,1,7,0.7874007874011811,scored,0.0,0.6174859495367769,0.6174859495367769,0.8281261765019282,0.62,candidate,0.8560259863167234,0.4532499114672343,0.9138915687799454,0.9577906727790833
0.7696805183981008,1.0,0.3670176863670349,420.0,0.8443088255214861,0.7371866504351298,0.886439174413681,13,0.8581028135617574,9,0.62,1,2,0.7874007874011811,scored,0.0,0.5530597547319825,0.5530597547319825,0.814457502672132,0.62,candidate,0.6826191544966574,0.36815905570983887,0.8321721047163011,0.9531083703041077
,,,3.0,,,,14,,9,,1,13,,gap_too_short,,,,,,rejected,,,,
0.821993205551637,1.0,0.937124490737915,22.0,0.8979158107320256,0.9965292612711588,0.7987307906150818,14,0.9983136590321859,9,1.0,1,12,1.0,same_candidate_safe_accept,0.0,1.0117983548351457,1.0405674744778703,0.8675467686598702,1.0,accepted,0.9801986733067553,0.952188104391098,0.9837277829647064,0.9997156858444214
0.80010843146238,1.0,0.9352855086326599,33.0,0.8558058672447616,0.9989907344182333,0.9805298447608948,14,0.9992248741785685,9,1.0,1,11,1.0,scored,0.0,1.0112636949192375,1.0400068442825852,0.8335268929318089,1.0,candidate,0.9704455335485082,0.9527550637722015,0.9886418282985687,0.9994088411331177
0.8727286071015345,1.0,0.9432315826416016,46.0,0.9125364201430035,0.9993537465731303,0.16397231817245483,14,0.9994432346026103,9,1.0,1,10,1.0,scored,0.0,1.0087654206890062,1.0338991229368877,0.8966132949264158,1.0,candidate,0.9590441363826365,0.9551948755979538,0.9978446811437608,0.9995135466257731
0.8615501534228724,1.0,0.8961458206176758,56.0,0.8742156003211234,0.9967406392097473,0.3430282771587372,14,0.9982662304242453,9,1.0,1,9,1.0,scored,0.0,0.975199293672786,1.0012280235804478,0.8691494215618231,1.0,candidate,0.9503650634293657,0.9114416837692261,0.984229138493538,0.9994649092356364
0.9474247359357718,1.0,0.8337411284446716,68.0,0.9676099032350534,0.9867400129636129,0.6418712139129639,14,0.9936358650525412,9,1.0,1,8,1.0,scored,0.0,0.9563886097182519,0.9885435169859494,0.9595358363153407,1.0,candidate,0.9400537901248832,0.9106043875217438,0.9828745901584626,0.9990540345509847
0.890528070948757,1.0,0.6555584669113159,196.0,0.9175054663229157,0.9858873089154562,0.10566854476928711,14,0.9904522331555685,9,1.0,1,5,1.0,scored,0.0,0.826222937035119,0.8545713564235083,0.9067145081732523,1.0,candidate,0.8367902659719635,0.7808030843734741,0.979423850774765,0.9940389593442281
0.643924345108396,1.0,0.3235548734664917,188.0,0.5561937039966512,0.9391365051269531,0.5,14,0.9464347696304322,10,0.8445652173913043,1,6,0.919002294551708,scored,0.0,0.547522890318108,0.547522890318108,0.5912859604413492,1.0,candidate,0.8428981970975021,0.32456646859645844,0.9262889236211778,0.9521691203117371
0.9805374738299915,1.0,0.6912931799888611,332.0,0.9206776385852191,0.9863626559575399,0.021319031715393066,14,0.9736711994806926,9,1.0,1,4,1.0,scored,0.0,0.8268117359688123,0.8534840222154964,0.9446215726831281,1.0,candidate,0.7394725022134436,0.750116765499115,0.9501793384552002,0.9636993408203125
0.7703855874184834,1.0,0.6644463539123535,361.0,0.9651453056474046,0.9683614373207092,0.20842868089675903,14,0.9675606846809388,9,0.9861123028153479,1,3,0.9930318740178222,scored,0.0,0.7988149311054004,0.8248245016354883,0.8872414183558361,1.0,candidate,0.7202320565169147,0.7071448862552643,0.9429731607437134,0.9669315218925476
0.9410469629677637,1.0,0.6381059885025024,646.0,0.9861040753686975,0.9857040445009867,0.7991721034049988,14,0.967065122127533,9,1.0,1,1,1.0,scored,0.0,0.8154695775250913,0.8154695775250913,0.968081230408324,1.0,candidate,0.5558411498433126,0.67277592420578,0.9482992470264435,0.9524202545483907
0.9592675949046133,1.0,0.43096452951431274,183.0,0.9367024026709605,0.9581706921259562,0.014179646968841553,14,0.955603232383728,9,0.62,1,7,0.7874007874011811,scored,0.0,0.6217740617851643,0.6217740617851643,0.9457284795644216,0.62,candidate,0.8467382733732364,0.4416677802801132,0.945159873366356,0.9535859425862631
0.9351426703841761,1.0,0.2791619598865509,432.0,0.9262327992700422,0.9191797971725464,0.890760749578476,14,0.9357816791534425,9,0.62,1,2,0.7874007874011811,scored,0.0,0.5233113947425897,0.5233113947425897,0.9297967477156958,0.62,candidate,0.6752128714421322,0.3031272366642952,0.8934855669736863,0.948826014995575
0.7540196253925266,0.6996757398611618,0.25378865003585815,546.0,0.5129131513997316,0.9494166572888693,0.05168446898460388,15,0.9595101237297059,9,1.0,1,14,0.8364662215900662,scored,0.0,0.4772963136256457,0.4772963136256457,0.6093557409968496,1.0,candidate,0.60874024073319,0.26552848517894745,0.9533009439706803,0.9674407045046488
0.9161150752251953,0.6996757398611618,0.3331014811992645,575.0,0.4675467126559554,0.8721579710642496,0.856754869222641,15,0.9252356433868408,9,1.0,1,13,0.8364662215900662,scored,0.025,0.4920428528713595,0.5402570768449361,0.6469740576836513,1.0,candidate,0.5929013373120886,0.3315809369087219,0.9243717253208161,0.9669395287831625
0.9173063965735659,0.6996757398611618,0.32661232352256775,594.0,0.46055282817420823,0.8633918762207031,0.9514683187007904,15,0.9213096570968629,9,1.0,1,12,0.8364662215900662,scored,0.025,0.4876823152046059,0.5364520280621049,0.6432542555339513,1.0,candidate,0.5827482523739896,0.32661232352256775,0.9202754110097886,0.9668164849281311
0.9423967999117124,0.6996757398611618,0.3390439450740814,605.0,0.438954084354891,0.8926785985628763,0.9713783860206604,15,0.9345337732632956,9,1.0,1,11,0.8364662215900662,scored,0.025,0.4987360438476587,0.5467925910923493,0.6403311705776196,1.0,candidate,0.5769498103804866,0.3384320065379143,0.933250540494919,0.9674199819564819
0.8639794997630951,0.6996757398611618,0.31437090039253235,618.0,0.46805193102257747,0.9049280285835266,0.37202422320842743,15,0.9395748996734621,9,1.0,1,10,0.8364662215900662,scored,0.0,0.516975075694341,0.516975075694341,0.6264229585187845,1.0,candidate,0.5701714454898069,0.30948399007320404,0.9486830145120622,0.9667974412441254
0.8751894737605985,0.6996757398611618,0.29509204626083374,628.0,0.44839667856351567,0.8687611222267151,0.5575994811952114,15,0.9220607399940491,9,1.0,1,9,0.8364662215900662,scored,0.0,0.5041519596411138,0.5041519596411138,0.6191137966423488,1.0,candidate,0.565011558281755,0.29509198665618896,0.9211089611053467,0.9639390110969543
0.7958622957503649,0.6996757398611618,0.25242650508880615,640.0,0.4962998447938806,0.9556014736493429,0.5761621072888374,15,0.9602597800890605,9,1.0,1,8,0.8364662215900662,scored,0.0,0.4874389693979079,0.4874389693979079,0.6161248251764744,1.0,candidate,0.5588812944265037,0.27412133663892746,0.9591591119766236,0.9639198780059814
0.6714756424583112,0.6996757398611618,0.3396404981613159,768.0,0.47060062015816706,0.9586906830469767,0.2713232785463333,15,0.9703438091278077,9,1.0,1,5,0.8364662215900662,scored,0.025,0.49367884111974536,0.5316604159271762,0.5509506290782247,1.0,candidate,0.4974890074617764,0.3581298217177391,0.9674595922231675,0.9794998367627462
