frame_idx,ts_sec,global_id,x1,y1,x2,y2,zone_id,frame_is_bad,white_ratio,mean_gray,std_gray
0,0.000000,0,733.779296875,438.4032287597656,1105.4957275390625,843.1187133789062,,0,0.006728,112.557446,67.633215
0,0.000000,0,1614.0919189453125,447.8429260253906,1882.8038330078125,986.0670776367188,,0,0.006728,112.557446,67.633215
0,0.000000,0,1475.6273193359375,404.2937927246094,1662.8929443359375,872.0729370117188,,0,0.006728,112.557446,67.633215
0,0.000000,0,1894.1275634765625,390.7080078125,2080.887939453125,829.9246215820312,,0,0.006728,112.557446,67.633215
0,0.000000,0,1089.3272705078125,310.51025390625,1357.4344482421875,744.3535766601562,,0,0.006728,112.557446,67.633215
1,0.083333,0,730.712890625,439.0860900878906,1095.3482666015625,834.0110473632812,,0,0.004378,111.880568,67.963863
1,0.083333,0,1615.3619384765625,442.3134765625,1873.431640625,977.4635620117188,,0,0.004378,111.880568,67.963863
1,0.083333,0,1475.9114990234375,400.039306640625,1653.0882568359375,867.458251953125,,0,0.004378,111.880568,67.963863
1,0.083333,0,1892.5430908203125,394.2021484375,2103.795654296875,829.2506713867188,,0,0.004378,111.880568,67.963863
1,0.083333,0,1089.330078125,310.77197265625,1359.9638671875,728.9111328125,,0,0.004378,111.880568,67.963863
2,0.166667,0,732.2727661132812,438.7979431152344,1073.0133056640625,842.9091796875,,0,0.004289,111.978938,67.967269
2,0.166667,0,1613.7281494140625,439.0098571777344,1880.4056396484375,976.777099609375,,0,0.004289,111.978938,67.967269
2,0.166667,0,1474.6019287109375,399.1560974121094,1652.3629150390625,865.93798828125,,0,0.004289,111.978938,67.967269
2,0.166667,0,1892.8050537109375,394.5025939941406,2126.357177734375,829.44140625,,0,0.004289,111.978938,67.967269
2,0.166667,0,1089.6611328125,310.7843322753906,1358.2093505859375,729.3527221679688,,0,0.004289,111.978938,67.967269
3,0.250000,0,736.12939453125,438.9537658691406,1031.2303466796875,837.5548706054688,,0,0.004269,112.045414,67.967904
3,0.250000,0,1612.0030517578125,432.9879455566406,1869.9676513671875,970.00244140625,,0,0.004269,112.045414,67.967904
3,0.250000,0,1466.6011962890625,397.8267517089844,1651.3590087890625,868.7008666992188,,0,0.004269,112.045414,67.967904
3,0.250000,0,1893.0904541015625,394.7919921875,2107.169189453125,829.0517578125,,0,0.004269,112.045414,67.967904
3,0.250000,0,1089.5552978515625,311.3851623535156,1357.5172119140625,729.1863403320312,,0,0.004269,112.045414,67.967904
4,0.333333,0,729.248779296875,438.3743591308594,981.6293334960938,828.9246215820312,,0,0.004251,112.098649,67.971789
4,0.333333,0,1618.4576416015625,422.5686950683594,1859.9853515625,964.375,,0,0.004251,112.098649,67.971789
4,0.333333,0,1465.54833984375,396.2423400878906,1654.11083984375,870.3629760742188,,0,0.004251,112.098649,67.971789
