a_ratio,cur_quality,deep_sim,gap,h_ratio,lower_topk,motion_score,new_tracklet_id,part_topk,prev_final_gid,prev_quality,prev_source_gid,prev_tracklet_id,quality_score,reason,rerank_penalty,rerank_score,score,shape_size,side_score,status,time_score,topk_sim,upper_lower,upper_topk
0.6709533469341787,0.9558148977038712,0.33569902181625366,20.0,0.9099464777920868,0.9427468776702881,0.3691190034151077,10,0.9596351480484009,80,0.9428245333627279,4,5,0.9492974954716755,scored,0.025,0.5311971024609302,0.592520838322166,0.8143492254489235,1.0,candidate,0.9867551618071957,0.3465069383382797,0.9463982582092285,0.9729045033454895
0.6149673687100335,0.9558148977038712,0.5400291681289673,19.0,0.9714626038083063,0.9659248987833658,0.9719949960708618,10,0.9773128318786621,78,0.8906507775756908,2,3,0.922657727360684,scored,0.025,0.6818630111232161,0.7414607416160718,0.8288645097689972,1.0,candidate,0.9874132179093955,0.5290922820568085,0.9687004506587982,0.9862604935963949
0.49979120985935543,0.9558148977038712,0.5468044281005859,18.0,0.7905767053626915,0.9953275918960571,0.0002237856388092041,10,0.9845338535308839,79,0.8348674983603146,3,4,0.8932965871095394,scored,0.025,0.649666764500213,0.6961745582693641,0.674262507161357,1.0,candidate,0.9880717128619305,0.4894013926386833,0.97097028195858,0.9760530591011047
0.5649818563040623,0.9122778191137566,0.22183732688426971,24.0,0.8194784418965972,0.9707018136978149,0.4699400756508112,13,0.966426493326823,80,0.9428245333627279,4,5,0.9274254196985839,scored,0.025,0.4465519048712769,0.5073680178779121,0.7176798076595833,1.0,candidate,0.9841273200552851,0.23880921304225922,0.9643308997154236,0.9630673130353292
0.6164172063949561,0.9122778191137566,0.29550987482070923,23.0,0.7675864401852955,0.9480560024579366,0.6352811604738235,13,0.9300216555595398,78,0.8906507775756908,2,3,0.9013994391826093,scored,0.025,0.4920810926917163,0.5514942326875298,0.7071187466691597,1.0,candidate,0.9847836236788889,0.31411586701869965,0.921422678232193,0.9158518115679423
0.758469656861253,0.9122778191137566,0.2417416125535965,22.0,0.9432121093022351,0.9652109146118164,0.4901277981698513,13,0.9317008908589681,79,0.8348674983603146,3,4,0.8727147876901741,scored,0.025,0.45860032579704835,0.5230139483647622,0.8693151283258422,1.0,candidate,0.9854403649841196,0.25196390599012375,0.9255318731069566,0.9053715864817301
0.9032246613087839,0.46382332510550517,0.2872995138168335,30.0,0.6564916644216391,0.9455228249231974,0.4782961793243885,14,0.9526933717727661,80,0.9428245333627279,4,5,0.6612896566976886,scored,0.025,0.4638284597806897,0.5104729960622159,0.755184863176497,0.62,candidate,0.9801986733067553,0.2973289042711258,0.944644731283188,0.9583273728688558
0.985453278293156,0.46382332510550517,0.5974767208099365,29.0,0.7008732021744416,0.9610324501991272,0.3962909132242203,14,0.9728527251879375,78,0.8906507775756908,2,3,0.6427321410688597,scored,0.0,0.7030530112551273,0.713649222321977,0.8147052326219273,0.62,candidate,0.9808523569593002,0.5862003117799759,0.9638463020324708,0.9821400841077169
0.824708561531099,0.46382332510550517,0.5041899681091309,28.0,0.5703709282065232,0.9905100067456564,0.0007349550724029541,14,0.973732119401296,79,0.8348674983603146,3,4,0.6222788917454906,scored,0.025,0.6255211018951584,0.6555782977908322,0.6721059815363535,0.62,candidate,0.981506476546242,0.5927046090364456,0.9653645813465119,0.9605494936307272
0.8291012107982506,0.9879511150908775,0.465000182390213,3.0,0.9381627663040957,0.9987393021583557,0.8730847239494324,11,0.9976116617520651,82,0.9558148977038712,6,10,0.9717501705721551,scored,0.025,0.6498690123483393,0.7147846822673704,0.8945381441017577,1.0,candidate,0.9980019986673331,0.4890215992927551,0.9950460731983186,0.9967256585756937
0.31429275814318924,0.9879511150908775,0.2788804769515991,4.0,0.6995706393022146,0.986099104086558,0.20014268159866333,11,0.9477726483345033,83,0.9122778191137566,7,13,0.9493607789803146,scored,0.025,0.45825036290882326,0.506338602476022,0.5454594868386045,0.62,candidate,0.9973368857305009,0.28624197095632553,0.946617990732193,0.9176590045293173
0.5562882323322663,0.9879511150908775,0.32855695486068726,42.0,0.8536779047940926,0.9423601428667704,0.1910279095172882,11,0.9591603493690491,80,0.9428245333627279,4,5,0.9651241107084328,scored,0.025,0.4989070682504676,0.5520902988734423,0.734722035809362,0.62,candidate,0.9723883668012469,0.3022553026676178,0.9569552898406983,0.9723605116208395
0.509870189998903,0.9879511150908775,0.40263882279396057,41.0,0.9113900437497804,0.9524908661842346,0.9201282262802124,11,0.9668774326642355,78,0.8906507775756908,2,3,0.9380402064210579,scored,0.025,0.5598024194264263,0.6155952709979254,0.7507821022494294,0.62,candidate,0.9730368418467786,0.3673713430762291,0.9646289020776749,0.9781811634699503
0.41437749724071415,0.9879511150908775,0.43638670444488525,40.0,0.7416896288786406,0.9789336721102396,0.032375872135162354,11,0.9535943738619486,79,0.8348674983603146,3,4,0.9081895594853555,scored,0.025,0.5516793838955758,0.595292737396347,0.61076477622347,0.62,candidate,0.973685749353145,0.3767675459384918,0.9523664802312852,0.9336849252382914
0.6676761620462879,0.8346314361650009,0.18138541281223297,13.0,0.7412121277253402,0.949334462483724,0.06222996115684509,16,0.8992676067352295,83,0.9122778191137566,7,13,0.8725913971317787,scored,0.025,0.4054304534212166,0.4638853120194863,0.7117977414537193,1.0,candidate,0.9913707806297248,0.23303072899580002,0.8920723974704743,0.859929362932841
0.8461914449252029,0.8346314361650009,0.22334225475788116,51.0,0.9044925282108485,0.9655844966570536,0.47563133761286736,16,0.9342510803540549,80,0.9428245333627279,4,5,0.8870800382897421,scored,0.025,0.4418370658641105,0.5071932984519855,0.8811720948965902,1.0,candidate,0.9665715046375066,0.21614641696214676,0.9276197850704193,0.9096319675445557
0.9232278182671165,0.8346314361650009,0.5986946821212769,50.0,0.9656399447942455,0.9985446135203043,0.7432556450366974,16,0.993595101038615,78,0.8906507775756908,2,3,0.8621862545932135,scored,0.0,0.7585012365697951,0.7903444168301438,0.9486750941833939,1.0,candidate,0.9672161004820059,0.6159516423940659,0.9922261178493501,0.9897061983744303
0.8802938337827614,0.8346314361650009,0.3223739266395569,49.0,0.7858382228295081,0.9734511772791544,0.001418769359588623,16,0.9703822151819865,79,0.8348674983603146,3,4,0.8347494589180342,scored,0.025,0.5252650641222627,0.5798878153526167,0.8236204672108094,1.0,candidate,0.9678611262003435,0.3832870051264763,0.9673344284296037,0.9679708878199259
0.4707263431121274,0.8346314361650009,0.2710375487804413,4.0,0.9438197421959129,0.9568642775217692,0.3701605796813965,16,0.9634490633010865,85,0.9879511150908775,6,11,0.9080611532540709,scored,0.025,0.46402013353149263,0.5188623791306934,0.7545823825623987,0.62,candidate,0.9973368857305009,0.2612903043627739,0.9580152332782745,0.9686228235562643
0.5677549821196336,0.8346314361650009,0.41204822063446045,12.0,0.9940062962884675,0.966642955938975,0.00909334421157837,16,0.9800598851839701,82,0.9558148977038712,6,10,0.8931702865514982,scored,0.025,0.5757614144118096,0.6255017736300473,0.823505770620934,0.62,candidate,0.9920319148370607,0.43597737699747086,0.9695021182298661,0.9906017581621805
0.523624954468502,0.7263617908583186,0.4843834936618805,6.0,0.7171447202307286,0.9920160472393036,0.13241207599639893,15,0.9788288629055024,85,0.9879511150908775,6,11,0.8471186110798669,scored,0.025,0.6112999405094494,0.6575904327734113,0.6397368139258379,1.0,candidate,0.9960079893439915,0.4648258686065674,0.979405438899994,0.968467503786087
0.6315573390181893,0.7263617908583186,0.4232253432273865,14.0,0.6727984745720371,0.9894053737322489,0.16769278049468994,15,0.9761625917752584,82,0.9558148977038712,6,10,0.8332271123920804,scored,0.025,0.56781013850379,0.6159233377197779,0.656302020350498,1.0,candidate,0.9907100870316412,0.4049167335033417,0.9714587658643723,0.9657575488090515
0.9595670449823791,0.7263617908583186,0.8611760139465332,3.0,0.9325489345551158,0.9969312151273092,0.7635385990142822,15,0.9980840118726095,84,0.46382332510550517,8,14,0.5804339248058257,strong_reentry_reuse,0.0,0.910709402790588,0.918658442983305,0.9433561787260212,1.0,accepted,0.9980019986673331,0.8675994724035263,0.9971091806888581,0.9989897807439169
0.6002249424155264,0.7263617908583186,0.29955074191093445,15.0,0.5016933904040187,0.9902185201644897,0.06570982933044434,15,0.9769184160232545,83,0.9122778191137566,7,13,0.8140293302159263,scored,0.025,0.4661427690774833,0.5076667764648396,0.5411060112086218,0.62,candidate,0.9900498337491681,0.300011046230793,0.9762824922800064,0.966468334197998
0.9412835361862287,0.7263617908583186,0.28454530239105225,53.0,0.6122106022007141,0.9311248660087585,0.47568195313215256,15,0.94351535320282,80,0.9428245333627279,4,5,0.8275455978485473,scored,0.025,0.4637353005463942,0.5158314315380268,0.74383977579492,0.62,candidate,0.965283601424266,0.27278079092502594,0.9438769221305848,0.9532507359981537
0.973731648287159,0.7263617908583186,0.58564293384552,52.0,0.6535985579460077,0.9208343625068665,0.40406086295843124,15,0.9560533761978149,78,0.8906507775756908,2,3,0.8043225061063707,scored,0.0,0.6989468654057964,0.7167831274086756,0.7816517940824682,0.62,candidate,0.9659273383803587,0.5568286180496216,0.9556805580854417,0.9837254583835602
0.7913631573600652,0.7263617908583186,0.4879491925239563,51.0,0.5318988014002057,0.9600860476493835,0.0006823539733886719,15,0.9588039922714234,79,0.8348674983603146,3,4,0.7787270710835745,scored,0.025,0.5836121402906121,0.6211133719825295,0.6356845437841496,0.62,candidate,0.9665715046375066,0.43901124596595764,0.959721264243126,0.9577966630458832
0.9966331519074602,0.9776171373000022,0.7026204466819763,11.0,0.8686502045415077,0.9976251324017843,0.9990600347518921,12,0.9985263323783875,85,0.9879511150908775,6,11,0.9827705433759646,scored,0.0,0.8700434509691017,0.9062500703961586,0.9198433834878887,1.0,candidate,0.9926934899474861,0.7961702644824982,0.9948466539382934,0.9992344180742899
0.8319020987927509,0.9776171373000022,0.6790647506713867,19.0,0.8149352788432793,0.9986928304036459,0.6834977120161057,12,0.9987570842107137,82,0.9558148977038712,6,10,0.9666545526101623,scored,0.0,0.8186898914754345,0.8493662936789751,0.821722006823068,1.0,candidate,0.9874132179093955,0.6955721080303192,0.993165734410286,0.9988075693448385
0.5253938758371967,0.9776171373000022,0.5939773917198181,5.0,0.8255851624524202,0.9921343326568604,0.5,12,0.9828329849243165,84,0.7263617908583186,8,15,0.8426765302433742,scored,0.0,0.7144009447815394,0.7371972999160902,0.7055086478063308,1.0,candidate,0.9966722160545233,0.5418770536780357,0.9865764439105988,0.9755247831344604
0.5041506488889378,0.9776171373000022,0.5525861382484436,8.0,0.8852995610855274,0.998070498307546,0.9345935583114624,12,0.9869798795382183,84,0.46382332510550517,8,14,0.6733807476477274,scored,0.025,0.6586506156032371,0.7032438757180398,0.7328399962068916,1.0,candidate,0.9946808636386143,0.5213748514652252,0.9834286451339722,0.9782658219337463
0.31535450886985156,0.9776171373000022,0.31368356943130493,20.0,0.607682178921102,0.9911827643712362,0.21630436182022095,12,0.9838022661209107,83,0.9122778191137566,7,13,0.9443825654597188,scored,0.025,0.4870119625769741,0.530972416079208,0.4907511109006018,0.62,candidate,0.9867551618071957,0.32676615566015244,0.9606234222650529,0.9780033032099406
0.558167497506564,0.9776171373000022,0.4452928304672241,58.0,0.7415474866119542,0.9583463271458944,0.16586852073669434,12,0.970433775583903,80,0.9428245333627279,4,5,0.9600632381683408,scored,0.025,0.5718044808219057,0.6192097274808844,0.6681954909697981,0.62,candidate,0.9620713461526144,0.39244505763053894,0.961206015944481,0.9799310564994812
0.5115926447189324,0.9776171373000022,0.6170992255210876,57.0,0.7916791479203403,0.9647213220596313,0.9461376070976257,12,0.9742224407196045,78,0.8906507775756908,2,3,0.9331213551878276,scored,0.0,0.7506187593313005,0.772756971495914,0.6796445466397771,0.62,candidate,0.9627129408911995,0.6392548680305481,0.9607196152210236,0.981687605381012
0.415777356440166,0.9776171373000022,0.6083903908729553,56.0,0.6442688478317461,0.9943103392918905,0.03981354832649231,12,0.9757030153274537,79,0.8348674983603146,3,4,0.903427237674305,scored,0.0,0.7008580757420318,0.7121195402893541,0.5528722512751141,0.62,candidate,0.9633549635022187,0.5546047538518906,0.9689153641462327,0.9610829750696818
0.9209209627986972,0.7592870462228101,0.466554194688797,40.0,0.9212741602357147,0.9803560078144073,0.13300806283950806,17,0.9536092507839203,85,0.9879511150908775,6,11,0.8661053538628449,scored,0.025,0.6126899562340925,0.6696680288757264,0.9211328812609078,1.0,candidate,0.973685749353145,0.44771645963191986,0.9544206202030183,0.9325939416885376
0.9002957303508387,0.7592870462228101,0.39697569608688354,48.0,0.8643051146912208,0.9736931324005127,0.16756650805473328,17,0.9621992333730063,82,0.9558148977038712,6,10,0.8519025005323847,scored,0.025,0.5592882592910218,0.6160228157605919,0.878701360955068,1.0,candidate,0.9685065820791976,0.3722115084528923,0.9524906873703003,0.9531683127085367
0.568588375789813,0.7592870462228101,0.48500382900238037,34.0,0.7784270428764027,0.9953519105911255,0.5,17,0.9883352279663087,84,0.7263617908583186,8,15,0.742641972063203,scored,0.025,0.6179429416069107,0.663295648225738,0.6944915760417668,1.0,candidate,0.977588292232928,0.48500382900238037,0.9884605258703232,0.9828221201896667
0.5455986675679614,0.7592870462228101,0.5332158803939819,37.0,0.8347305047833883,0.9870328307151794,0.42825929820537567,17,0.9848709321022033,84,0.46382332510550517,8,14,0.5934433776600773,scored,0.025,0.6342768366434256,0.6718734853523668,0.7190777698972175,1.0,candidate,0.9756350695222471,0.5173612087965012,0.9819356858730317,0.9831722974777222
0.3412809251165782,0.7592870462228101,0.4215364456176758,49.0,0.6444963532487099,0.984387218952179,0.06293225288391113,17,0.9585888759295147,83,0.9122778191137566,7,13,0.8322744322694716,scored,0.025,0.5486155323140707,0.5864809788948486,0.5232101819958572,0.62,candidate,0.9678611262003435,0.4240514487028122,0.9579447746276857,0.9383187492688497
0.5111473862877229,0.7592870462228101,0.18720510601997375,29.0,0.8695167404054285,0.8859822750091553,0.9964470863342285,17,0.92466450214386,86,0.8346314361650009,9,16,0.7960683625483589,scored,0.0,0.45464717189834625,0.45464717189834625,0.7261689987583463,0.62,candidate,0.9808523569593002,0.1810634583234787,0.9248591095209122,0.955057680606842
0.604056433509446,0.7592870462228101,0.2761889100074768,87.0,0.7864713948509621,0.9203580319881439,0.48467544838786125,17,0.9197179138660432,80,0.9428245333627279,4,5,0.8460936443700454,scored,0.025,0.4517703618523865,0.5038268442131939,0.7135054103143557,0.62,candidate,0.9436499474367985,0.26476985961198807,0.9203003108501435,0.9192149639129639
