row_idx,frame_idx,source_gid,tracklet_id,assigned_final_gid
424,73,0,0,0
425,73,0,0,0
426,73,1,1,77
427,73,5,6,81
428,73,6,12,87
429,74,0,0,0
430,74,0,0,0
431,74,1,1,77
432,74,5,6,81
433,74,6,12,87
434,75,0,0,0
435,75,1,1,77
436,75,5,6,81
437,75,6,12,87
438,76,0,0,0
439,76,0,0,0
440,76,1,1,77
441,76,5,6,81
442,76,6,12,87
443,77,0,0,0
444,77,0,0,0
445,77,1,1,77
446,77,5,6,81
447,77,6,12,87
448,78,0,0,0
449,78,0,0,0
450,78,1,1,77
451,78,5,6,81
452,78,6,12,87
453,79,0,0,0
454,79,0,0,0
455,79,1,1,77
456,79,5,6,81
457,79,6,12,87
458,80,0,0,0
459,80,0,0,0
460,80,1,1,77
461,80,5,6,81
462,80,6,12,87
463,81,0,0,0
464,81,0,0,0
465,81,1,1,77
466,81,5,6,81
467,81,6,12,87
468,82,0,0,0
469,82,0,0,0
470,82,1,1,77
471,82,5,6,81
472,82,6,12,87
473,83,0,0,0
474,83,0,0,0
475,83,1,1,77
476,83,5,6,81
477,83,6,12,87
478,84,0,0,0
479,84,0,0,0
480,84,1,1,77
481,84,5,6,81
482,84,6,12,87
483,85,0,0,0
484,85,1,1,77
485,85,5,6,81
486,85,6,12,87
487,86,0,0,0
488,86,1,1,77
489,86,5,6,81
490,86,6,12,87
491,87,0,0,0
492,87,1,1,77
493,87,5,6,81
494,87,6,12,87
495,88,0,0,0
496,88,1,1,77
497,88,5,6,81
498,88,6,12,87
499,89,0,0,0
500,89,1,1,77
501,89,5,6,81
502,89,6,12,87
503,90,1,1,77
504,90,5,6,81
505,90,6,12,87
506,91,0,0,0
507,91,1,1,77
508,91,5,6,81
509,91,6,12,87
510,92,0,0,0
511,92,0,0,0
512,92,1,1,77
513,92,5,6,81
514,92,6,12,87
515,93,0,0,0
516,93,1,1,77
517,93,5,6,81
518,93,6,12,87
519,94,0,0,0
520,94,0,0,0
521,94,1,1,77
522,94,5,6,81
523,94,6,12,87
524,95,0,0,0
525,95,1,1,77
526,95,5,6,81
527,95,6,12,87
528,96,0,0,0
529,96,1,1,77
530,96,5,6,81
531,96,6,12,87
532,97,0,0,0
533,97,1,1,77
534,97,5,6,81
535,97,6,12,87
536,98,0,0,0
537,98,1,1,77
538,98,5,6,81
539,98,6,12,87
540,99,0,0,0
541,99,1,1,77
542,99,5,6,81
544,99,6,12,87
543,99,9,17,88
545,100,0,0,0
546,100,1,1,77
547,100,5,6,81
549,100,6,12,87
548,100,9,17,88
550,101,0,0,0
551,101,1,1,77
552,101,5,6,81
554,101,6,12,87
553,101,9,17,88
555,102,0,0,0
556,102,0,0,0
557,102,1,1,77
558,102,5,6,81
559,102,6,12,87
560,103,0,0,0
561,103,0,0,0
562,103,1,1,77
563,103,5,6,81
564,103,6,12,87
565,104,0,0,0
566,104,0,0,0
567,104,1,1,77
568,104,5,6,81
569,104,6,12,87
570,105,0,0,0
571,105,0,0,0
572,105,1,1,77
573,105,5,6,81
574,105,6,12,87
575,106,0,0,0
576,106,0,0,0
577,106,1,1,77
578,106,5,6,81
579,106,6,12,87
580,107,0,0,0
581,107,0,0,0
582,107,1,1,77
583,107,5,6,81
584,107,6,12,87
585,108,0,0,0
586,108,0,0,0
587,108,0,0,0
588,108,1,1,77
589,108,5,6,81
590,108,6,12,87
591,109,0,0,0
592,109,0,0,0
593,109,0,0,0
594,109,0,0,0
595,109,1,1,77
596,109,5,6,81
597,109,6,12,87
598,110,0,0,0
599,110,0,0,0
600,110,0,0,0
601,110,0,0,0
602,110,1,1,77
603,110,5,6,81
604,110,6,12,87
605,111,0,0,0
606,111,0,0,0
607,111,0,0,0
608,111,1,1,77
609,111,5,6,81
610,111,6,12,87
611,112,0,0,0
612,112,0,0,0
613,112,1,1,77
614,112,5,6,81
615,112,6,12,87
616,113,0,0,0
617,113,0,0,0
618,113,1,1,77
619,113,5,6,81
620,113,6,12,87
621,114,0,0,0
622,114,0,0,0
623,114,1,1,77
624,114,5,6,81
625,114,6,12,87
626,115,0,0,0
627,115,0,0,0
628,115,1,1,77
629,115,5,6,81
630,115,6,12,87
631,116,0,0,0
632,116,0,0,0
633,116,1,1,77
634,116,5,6,81
635,116,6,12,87
636,117,0,0,0
637,117,0,0,0
638,117,0,0,0
639,117,1,1,77
640,117,5,6,81
641,117,6,12,87
642,118,0,0,0
643,118,1,1,77
644,118,5,6,81
645,118,6,12,87
646,118,11,18,89
647,119,0,0,0
648,119,1,1,77
649,119,5,6,81
650,119,6,12,87
651,119,11,18,89
652,120,1,1,77
653,120,5,6,81
654,120,6,12,87
655,120,11,18,89
656,121,1,1,77
657,121,5,6,81
658,121,6,12,87
659,121,11,18,89
660,122,1,1,77
661,122,5,6,81
662,122,6,12,87
663,122,11,18,89
664,123,1,1,77
665,123,5,6,81
666,123,6,12,87
667,123,11,18,89
668,124,1,1,77
669,124,5,6,81
670,124,6,12,87
671,125,0,0,0
672,125,1,1,77
673,125,5,6,81
674,125,6,12,87
675,126,0,0,0
676,126,1,1,77
677,126,5,6,81
678,126,6,12,87
679,127,0,0,0
680,127,1,1,77
681,127,5,6,81
682,127,6,12,87
683,128,0,0,0
684,128,1,1,77
685,128,5,6,81
686,128,6,12,87
687,129,0,0,0
688,129,1,1,77
689,129,5,6,81
690,129,6,12,87
691,130,0,0,0
692,130,0,0,0
693,130,1,1,77
694,130,5,6,81
695,130,6,12,87
696,131,0,0,0
697,131,1,1,77
698,131,5,6,81
699,131,6,12,87
700,132,0,0,0
701,132,1,1,77
702,132,5,6,81
703,133,0,0,0
704,133,1,1,77
705,133,5,6,81
706,133,6,12,87
707,134,0,0,0
708,134,1,1,77
709,134,5,6,81
710,135,0,0,0
711,135,1,1,77
712,135,5,6,81
713,136,0,0,0
714,136,1,1,77
715,136,5,6,81
716,137,0,0,0
717,137,1,1,77
718,137,5,6,81
719,138,0,0,0
720,138,0,0,0
721,138,1,1,77
722,138,5,6,81
723,139,0,0,0
724,139,0,0,0
725,139,1,1,77
726,139,5,6,81
727,140,0,0,0
728,140,0,0,0
729,140,1,1,77
730,140,5,6,81
731,141,0,0,0
732,141,0,0,0
733,141,1,1,77
734,141,5,6,81
735,142,0,0,0
736,142,0,0,0
737,142,1,1,77
738,142,5,6,81
739,143,0,0,0
740,143,0,0,0
741,143,1,1,77
742,143,5,6,81
743,144,0,0,0
744,144,0,0,0
745,144,0,0,0
746,144,1,1,77
747,144,5,6,81
748,145,0,0,0
749,145,0,0,0
750,145,0,0,0
751,145,1,1,77
752,145,5,6,81
753,146,0,0,0
754,146,0,0,0
755,146,0,0,0
756,146,1,1,77
757,146,5,6,81
758,147,0,0,0
759,147,0,0,0
760,147,0,0,0
761,147,1,1,77
762,147,5,6,81
763,148,0,0,0
764,148,0,0,0
765,148,0,0,0
766,148,1,1,77
767,148,5,6,81
768,149,0,0,0
769,149,0,0,0
770,149,0,0,0
771,149,1,1,77
772,149,5,6,81
773,150,0,0,0
774,150,0,0,0
775,150,0,0,0
776,150,1,1,77
777,150,5,6,81
778,151,0,0,0
779,151,0,0,0
780,151,0,0,0
781,151,1,1,77
782,151,5,6,81
783,152,0,0,0
784,152,0,0,0
785,152,0,0,0
786,152,1,1,77
787,152,5,6,81
788,153,0,0,0
789,153,0,0,0
790,153,0,0,0
791,153,1,1,77
792,153,5,6,81
793,154,0,0,0
794,154,0,0,0
795,154,0,0,0
796,154,1,1,77
797,154,5,6,81
798,155,0,0,0
799,155,0,0,0
800,155,0,0,0
801,155,1,1,77
802,155,5,6,81
803,156,0,0,0
804,156,0,0,0
805,156,0,0,0
806,156,1,1,77
807,156,5,6,81
808,157,0,0,0
809,157,0,0,0
810,157,0,0,0
811,157,1,1,77
812,157,5,6,81
813,158,0,0,0
814,158,0,0,0
815,158,1,1,77
816,158,5,6,81
817,159,0,0,0
818,159,1,1,77
819,159,5,6,81
820,160,0,0,0
821,160,1,1,77
822,160,5,6,81
823,161,0,0,0
824,161,0,0,0
825,161,1,1,77
826,161,5,6,81
827,162,0,0,0
828,162,0,0,0
829,162,1,1,77
830,162,5,6,81
831,163,0,0,0
832,163,1,1,77
833,163,5,6,81
834,164,0,0,0
835,164,0,0,0
836,164,0,0,0
837,164,1,1,77
838,164,5,6,81
839,165,0,0,0
840,165,0,0,0
841,165,0,0,0
842,165,1,1,77
843,165,5,6,81
844,166,0,0,0
845,166,0,0,0
846,166,0,0,0
847,166,1,1,77
848,166,5,6,81
849,167,0,0,0
850,167,0,0,0
851,167,0,0,0
852,167,1,1,77
853,167,5,6,81
854,168,0,0,0
855,168,0,0,0
856,168,0,0,0
857,168,1,1,77
858,168,5,6,81
859,169,0,0,0
860,169,1,1,77
861,169,5,6,81
862,169,12,19,90
863,170,0,0,0
864,170,0,0,0
865,170,1,1,77
866,170,5,6,81
867,170,12,19,90
868,171,0,0,0
869,171,1,1,77
870,171,5,6,81
871,171,12,19,90
872,171,13,23,91
873,172,0,0,0
874,172,1,1,77
875,172,5,6,81
876,172,12,19,90
877,173,0,0,0
878,173,1,1,77
879,173,5,6,81
880,173,12,19,90
881,173,13,23,91
882,174,0,0,0
883,174,1,1,77
884,174,5,6,81
885,174,12,19,90
886,174,13,23,91
887,175,0,0,0
888,175,1,1,77
889,175,5,6,81
890,175,12,19,90
891,175,13,23,91
892,176,0,0,0
893,176,1,1,77
894,176,5,6,81
895,176,12,19,90
896,176,13,23,91
897,177,0,0,0
898,177,1,1,77
899,177,5,6,81
900,177,12,19,90
901,177,13,23,91
902,178,0,0,0
903,178,1,1,77
904,178,5,6,81
905,178,12,19,90
906,178,13,23,91
907,179,0,0,0
908,179,1,1,77
909,179,5,6,81
910,179,12,19,90
911,179,13,23,91
912,180,0,0,0
913,180,1,1,77
914,180,5,6,81
915,180,12,19,90
916,181,0,0,0
917,181,1,1,77
918,181,5,6,81
919,181,12,19,90
920,182,0,0,0
921,182,1,1,77
922,182,5,6,81
923,182,12,19,90
924,183,0,0,0
925,183,1,1,77
926,183,5,6,81
927,183,12,19,90
928,184,0,0,0
929,184,1,1,77
930,184,5,6,81
931,184,12,19,90
932,185,0,0,0
933,185,1,1,77
934,185,5,6,81
935,185,12,19,90
936,186,0,0,0
937,186,1,1,77
938,186,5,6,81
939,186,12,19,90
940,187,0,0,0
941,187,1,1,77
942,187,5,6,81
943,187,12,19,90
944,188,0,0,0
945,188,1,1,77
946,188,5,6,81
947,188,12,19,90
948,189,0,0,0
949,189,1,1,77
950,189,5,6,81
951,189,12,19,90
952,190,0,0,0
953,190,1,1,77
954,190,5,6,81
955,190,12,19,90
956,191,0,0,0
957,191,1,1,77
958,191,5,6,81
959,191,12,19,90
960,192,0,0,0
961,192,1,1,77
962,192,5,6,81
963,192,12,19,90
964,192,13,24,91
965,193,0,0,0
966,193,1,1,77
967,193,5,6,81
968,193,12,19,90
969,193,13,24,91
970,194,0,0,0
971,194,1,1,77
972,194,5,6,81
973,194,12,19,90
974,194,13,24,91
975,195,0,0,0
976,195,1,1,77
977,195,5,6,81
978,195,12,19,90
979,195,13,24,91
980,196,0,0,0
981,196,1,1,77
982,196,5,6,81
983,196,12,19,90
984,196,13,24,91
985,197,0,0,0
986,197,1,1,77
987,197,5,6,81
988,197,12,19,90
989,197,13,24,91
990,198,0,0,0
991,198,1,1,77
992,198,5,6,81
993,198,12,19,90
994,198,13,24,91
995,199,0,0,0
996,199,1,1,77
997,199,5,6,81
998,199,12,19,90
999,199,13,24,91
1000,200,0,0,0
1001,200,1,1,77
1002,200,5,6,81
1003,200,12,19,90
1004,200,13,24,91
1005,201,0,0,0
1006,201,1,1,77
1007,201,5,6,81
1008,201,12,19,90
1009,202,0,0,0
1010,202,1,1,77
1011,202,5,6,81
1012,202,12,19,90
1013,203,0,0,0
1014,203,1,1,77
1015,203,5,6,81
1016,203,12,19,90
1017,204,0,0,0
1018,204,1,1,77
1019,204,5,6,81
1020,204,12,19,90
1021,205,0,0,0
1022,205,1,1,77
1023,205,5,6,81
1024,205,12,19,90
1025,206,0,0,0
1026,206,1,1,77
1027,206,5,6,81
1028,206,12,19,90
1029,207,0,0,0
1030,207,1,1,77
1031,207,5,6,81
1032,207,12,19,90
1033,208,0,0,0
1034,208,1,1,77
1035,208,5,6,81
1036,208,12,19,90
1037,209,0,0,0
1038,209,1,1,77
1039,209,5,6,81
1040,209,12,19,90
1041,210,0,0,0
1042,210,1,1,77
1043,210,5,6,81
1044,210,12,19,90
1045,211,0,0,0
1046,211,1,1,77
1047,211,5,6,81
1048,211,12,19,90
1049,212,0,0,0
1050,212,1,1,77
1051,212,5,6,81
1052,212,12,19,90
1053,213,0,0,0
1054,213,1,1,77
1055,213,5,6,81
1056,213,12,19,90
1057,214,0,0,0
1058,214,1,1,77
1059,214,5,6,81
1060,214,13,25,91
1061,215,0,0,0
1062,215,1,1,77
1063,215,5,6,81
1064,215,13,25,91
1065,216,0,0,0
1066,216,1,1,77
1067,216,5,6,81
1068,216,13,25,91
1069,217,0,0,0
1070,217,1,1,77
1071,217,5,6,81
1072,217,13,25,91
1073,218,0,0,0
1074,218,1,1,77
1075,218,5,6,81
1076,218,13,25,91
1077,219,0,0,0
1078,219,1,1,77
1079,219,5,6,81
1080,219,13,25,91
1081,220,0,0,0
1082,220,1,1,77
1083,220,5,6,81
1084,220,13,25,91
1085,221,0,0,0
1086,221,1,1,77
1087,221,5,6,81
1088,221,13,25,91
1089,222,0,0,0
1090,222,1,1,77
1091,222,5,6,81
1092,222,12,20,90
1093,222,13,25,91
1094,223,0,0,0
1095,223,1,1,77
1096,223,5,6,81
1097,223,12,20,90
1098,223,13,25,91
1099,224,0,0,0
1100,224,1,1,77
1101,224,5,6,81
1102,224,12,20,90
1103,224,13,25,91
1104,225,0,0,0
1105,225,1,1,77
1106,225,5,6,81
1107,225,12,20,90
1108,225,13,25,91
1109,226,0,0,0
1110,226,1,1,77
1111,226,5,6,81
1112,226,12,20,90
1113,226,13,25,91
1114,227,0,0,0
1115,227,1,1,77
1116,227,5,6,81
1117,227,12,20,90
1118,227,13,25,91
1119,228,0,0,0
1120,228,1,1,77
1121,228,5,6,81
1122,228,12,20,90
1123,228,13,25,91
1124,229,0,0,0
1125,229,1,1,77
1126,229,5,6,81
1127,229,12,20,90
1128,229,13,25,91
1129,230,0,0,0
1130,230,1,1,77
1131,230,5,6,81
1132,230,13,25,91
1133,231,0,0,0
1134,231,1,1,77
1135,231,5,6,81
1136,231,13,25,91
1137,232,0,0,0
1138,232,1,1,77
1139,232,5,6,81
1140,232,13,25,91
1141,233,0,0,0
1142,233,1,1,77
1143,233,5,6,81
1144,233,13,25,91
1145,234,0,0,0
1146,234,1,1,77
1147,234,5,6,81
1148,234,12,21,90
1149,234,13,25,91
1150,235,0,0,0
1151,235,1,1,77
1152,235,5,6,81
1153,235,12,21,90
1154,235,13,25,91
1155,236,0,0,0
1156,236,1,1,77
1157,236,5,6,81
1158,236,12,21,90
1159,236,13,25,91
1160,237,0,0,0
1161,237,1,1,77
1162,237,5,6,81
1163,237,12,21,90
1164,237,13,25,91
1165,238,0,0,0
1166,238,1,1,77
1167,238,5,6,81
1168,238,13,25,91
1169,239,0,0,0
1170,239,1,1,77
1171,239,5,6,81
1172,239,13,25,91
1173,240,0,0,0
1174,240,1,1,77
1175,240,5,6,81
1176,240,13,25,91
1177,241,0,0,0
1178,241,1,1,77
1179,241,5,6,81
1180,241,13,25,91
1181,242,0,0,0
1182,242,1,1,77
1183,242,5,6,81
1184,242,13,25,91
1185,243,0,0,0
1186,243,1,1,77
1187,243,5,6,81
1188,243,13,25,91
1189,244,0,0,0
1190,244,1,1,77
1191,244,5,6,81
1192,244,13,25,91
1193,245,0,0,0
1194,245,1,1,77
1195,245,5,6,81
1196,245,13,25,91
1197,246,1,1,77
1198,246,5,6,81
1199,246,13,25,91
1200,247,1,1,77
1201,247,5,6,81
1202,247,13,25,91
1203,248,1,1,77
1204,248,5,6,81
1205,248,13,25,91
1206,249,0,0,0
1207,249,1,1,77
1208,249,5,6,81
1209,249,13,25,91
1210,250,0,0,0
1211,250,1,1,77
1212,250,5,6,81
1213,250,13,25,91
1214,251,0,0,0
1215,251,0,0,0
1216,251,1,1,77
1217,251,5,6,81
1218,251,13,25,91
1219,252,0,0,0
1220,252,0,0,0
1221,252,1,1,77
1222,252,5,6,81
1223,252,13,25,91
1224,253,0,0,0
1225,253,0,0,0
1226,253,1,1,77
1227,253,5,6,81
1228,253,13,25,91
1229,254,0,0,0
1230,254,0,0,0
1231,254,5,6,81
1232,254,13,25,91
1233,255,0,0,0
1234,255,0,0,0
1235,255,5,6,81
1236,255,13,25,91
1237,256,0,0,0
1238,256,0,0,0
1239,256,5,6,81
1240,256,13,25,91
1241,257,0,0,0
1242,257,0,0,0
1243,257,5,6,81
1244,257,13,25,91
1245,258,0,0,0
1248,258,1,2,94
1246,258,5,6,81
1247,258,13,25,91
1249,259,0,0,0
1252,259,1,2,94
1250,259,5,6,81
1251,259,13,25,91
1253,260,0,0,0
1256,260,1,2,94
1254,260,5,6,81
1255,260,13,25,91
1257,261,0,0,0
1260,261,1,2,94
1258,261,5,6,81
1259,261,13,25,91
1261,262,0,0,0
1264,262,1,2,94
1262,262,5,6,81
1263,262,13,25,91
1265,263,0,0,0
1268,263,1,2,94
1266,263,5,6,81
1267,263,13,25,91
1269,264,0,0,0
1272,264,1,2,94
1270,264,5,6,81
1271,264,13,25,91
1273,265,0,0,0
1274,265,0,0,0
1277,265,1,2,94
1275,265,5,6,81
1276,265,13,25,91
1278,266,0,0,0
1279,266,0,0,0
1283,266,1,2,94
1280,266,5,6,81
1281,266,12,22,90
1282,266,13,25,91
1284,267,0,0,0
1285,267,0,0,0
1288,267,1,2,94
1286,267,5,6,81
1287,267,13,25,91
1289,268,0,0,0
1290,268,0,0,0
1294,268,1,2,94
1291,268,5,6,81
1292,268,12,22,90
1293,268,13,25,91
1295,269,0,0,0
1296,269,0,0,0
1300,269,1,2,94
1297,269,5,6,81
1298,269,12,22,90
1299,269,13,25,91
1301,270,0,0,0
1302,270,0,0,0
1306,270,1,2,94
1303,270,5,6,81
1304,270,12,22,90
1305,270,13,25,91
1307,271,0,0,0
1308,271,0,0,0
1311,271,1,2,94
1309,271,5,6,81
1310,271,13,25,91
1312,272,0,0,0
1313,272,0,0,0
1317,272,1,2,94
1314,272,5,6,81
1315,272,12,22,90
1316,272,13,25,91
1318,273,0,0,0
1319,273,0,0,0
1322,273,1,2,94
1320,273,5,6,81
1321,273,13,25,91
1323,274,0,0,0
1326,274,1,2,94
1324,274,5,6,81
1325,274,13,25,91
1327,274,15,26,84
1328,275,0,0,0
1330,275,1,2,94
1329,275,5,6,81
1331,275,15,26,84
1332,276,0,0,0
1335,276,1,2,94
1333,276,5,6,81
1334,276,13,25,91
1336,276,15,26,84
1337,277,0,0,0
1340,277,1,2,94
1338,277,5,6,81
1339,277,13,25,91
1341,277,15,26,84
1342,278,0,0,0
1345,278,1,2,94
1343,278,5,6,81
1344,278,13,25,91
1346,279,0,0,0
1349,279,1,2,94
1347,279,5,6,81
1348,279,13,25,91
1350,280,0,0,0
1353,280,1,2,94
1351,280,5,6,81
1352,280,13,25,91
1354,280,15,27,84
1355,281,0,0,0
1358,281,1,2,94
